timestamp,team,robot_id,position_x,position_y,position_w,velocity_x,velocity_y,velocity_norm
649.713159424,allies,0,5614.0574090845885,308.29878504309914,2.6583411497242704,-1.2584668995107386,0.11158158169980736,1.2634038889202464
649.713159424,allies,2,-1505.9619263176407,4724.888508001343,2.571570175220025,0.9673553253224746,0.028263395938840863,0.9677681256270773
649.713159424,allies,3,-3095.2367219979246,1030.1330931157177,2.5928455937099755,-2.5243433067651266,3.439602023187957,4.266517456700322
649.713159424,allies,4,-4750.687153874252,3347.7281297710147,2.5287276137420904,0.06348316158107636,-2.7707974717806803,2.7715246239985922
649.713159424,allies,5,-3476.0960896906977,3155.106317180072,2.4168943318888023,0.6032385129737698,-1.5103744557763692,1.6263848561138807
649.713159424,allies,6,3949.460292853872,1959.4423075782272,2.5778765355709576,-1.6790806866956705,3.7577366580175684,4.115810581579702
649.713159424,allies,8,388.0025171366142,-2326.0294059385615,2.5157638328825813,-0.8179965384915793,0.4083237508966275,0.914246477997316
649.713159424,enemies,0,-4659.41260605168,1984.0368088208004,0.9558466326838457,2.283560801539774,0.47575398029472715,2.332593360209887
649.713159424,enemies,2,-3547.1384229265486,1640.5914287785818,1.429952976627494,-0.43977854920949033,1.369180514012783,1.4380752596081727
649.713159424,enemies,3,-3319.64476925469,4709.993006758613,-0.5187860135671563,0.08413160476131251,0.1978602095567496,0.21500416146101584
649.713159424,enemies,4,1305.5521735010486,-108.85462941184275,0.8431575454895592,-0.13207141744501652,-0.592124268125858,0.6066745488394242
649.713159424,enemies,10,-5845.884252266152,473.83936080454987,0.9922059504050673,-0.1842561140820121,0.014160645427167738,0.18479945740049514
649.713159424,enemies,11,-4440.944116560979,1977.0318853980614,1.0689523982095972,-0.4745470359145154,-0.4326048143983874,0.6421384700638294
649.713159424,enemies,13,-4868.9292903682335,1983.5441339694505,0.9769514218853472,2.1566656416123324,-0.7520025413973812,2.2840128090663705
649.715132672,allies,0,5614.056712880636,308.3142578547327,2.6587170241186215,-1.925509448782333,0.0015593339117011135,1.9255100801793512
649.715132672,allies,2,-1505.7848170082952,4724.866202297625,2.5702425179955655,0.9310886147672434,0.0069236182344985815,0.9311143565849692
649.715132672,allies,3,-3095.621562468756,1030.1096994505767,2.5922830505701793,-1.3002278979880086,3.785421444321548,4.00250023083519
649.715132672,allies,4,-4750.689145322345,3347.6494869307207,2.5280515929722016,1.1213167898497138,-5.134278823823521,5.255299266831671
649.715132672,allies,5,-3476.0191588540274,3155.0786333158717,2.4171973074330557,0.4600356811216636,-1.759430458299907,1.8185786662936783
649.715132672,allies,6,3949.2807706970784,1959.6825568269549,2.577783193252229,-3.6904603293444223,5.446239299277796,6.57883119919206
649.715132672,allies,8,388.08308876667115,-2326.1025532961025,2.515628399799016,0.04807542819137062,-0.2403488357045561,0.24510979095156385
649.715132672,enemies,0,-4659.337703575576,1984.1526448715226,0.955326632316562,2.1384610529021195,0.7922784498054054,2.280508894261388
649.715132672,enemies,2,-3547.1656410460214,1640.419067899844,1.4295155771841832,-0.23910793412687512,0.6630391277092336,0.7048357887024774
649.715132672,enemies,3,-3319.7440211664953,4709.985175816196,-0.5188389238924359,-0.27203639688354897,0.35885593881346195,0.4503125426313095
649.715132672,enemies,4,1305.628556738932,-108.84717859240071,0.8439135006914233,0.5247201416757199,-0.33838077087980967,0.6243658968757037
649.715132672,enemies,10,-5845.91183941111,473.8424548878935,0.9919795439562286,-0.6914995487534186,-0.09176154181962662,0.6975613281162428
649.715132672,enemies,11,-4440.82878248382,1977.1151409033964,1.0691331253582557,-0.5701318469955174,-0.47066312545902506,0.7393064997856965
649.715132672,enemies,13,-4869.014378406367,1983.6138589916548,0.9773908446127214,2.3836636215340135,-0.9336749318431373,2.560000222456423
649.727332352,allies,0,5614.435020066219,308.38829807880865,2.658633466736734,-1.6884372789916662,0.07378960182441299,1.69004891953641
649.727332352,allies,2,-1505.6085822896846,4724.843559527834,2.5689119071447406,1.4283337099753513,-0.07722152283536517,1.4304196414482584
649.727332352,allies,3,-3095.9530085150977,1030.1206112950613,2.591714560514263,-1.5401758451339422,3.9041145158276356,4.196933617134074
649.727332352,allies,4,-4750.641213469921,3347.447809381531,2.5275637271780953,1.8834580932943739,-7.043953578723435,7.291412511194711
649.727332352,allies,5,-3475.9476434903104,3155.032214026983,2.4172964459196096,0.5800639607354189,-1.99816143366714,2.080654539691484
649.727332352,allies,6,3949.504573269613,1959.2236941374026,2.577837633496442,-4.826065990159121,6.007096474262724,7.705590242964531
649.727332352,allies,8,388.0691056775334,-2326.1686990709113,2.515558428372374,0.7211890184104089,-0.8861927842904126,1.1425634560951803
649.727332352,enemies,0,-4659.259678631616,1984.2830459306201,0.9545493731220704,2.2209315800454776,1.3677530016463342,2.6083108244141187
649.727332352,enemies,2,-3547.185072104352,1640.2246243880945,1.4290343515415822,-0.16843683319264258,-0.40134640768454305,0.4352584355727681
649.727332352,enemies,3,-3319.857221700774,4709.986078730744,-0.5191472880373875,-0.8356868840865955,0.44850121609131494,0.9484333972766624
649.727332352,enemies,4,1305.5251550866515,-109.02446729590163,0.8425639084512134,0.8874719282154596,-0.4463530880042727,0.993396951143608
649.727332352,enemies,10,-5845.963487575987,473.8405875944148,0.9918028900286558,-1.1413764948870713,-0.1596015998776911,1.152481224907467
649.727332352,enemies,11,-4440.723028683589,1977.1924703666748,1.0692184420033288,-0.2789576937326607,-0.23636509807366426,0.3656307624913662
649.727332352,enemies,13,-4869.075844183809,1983.6696140870952,0.9780651130008932,2.250419693633225,-0.8394486448313027,2.4018873464010273
649.736677888,allies,0,5614.732350167155,308.44324813639463,2.658557829131811,-0.3102463838324161,0.3350686587163113,0.45664408978441706
649.736677888,allies,2,-1505.5662887215935,4724.701764446486,2.568951833420673,2.0258439641427906,-0.39893154545566967,2.064749414581204
649.736677888,allies,3,-3095.935817486327,1030.0259136359407,2.5929747399432466,-2.1704352424063997,3.664038538575895,4.258634470537371
649.736677888,allies,4,-4750.505945477185,3347.8155348184605,2.5264713054861048,2.5329115700492473,-7.530243031364493,7.944822284551295
649.736677888,allies,5,-3476.000619413118,3155.3769419915125,2.417918980769733,0.659928875672855,-1.5470810504951351,1.6819530010520418
649.736677888,allies,6,3949.7555701703513,1958.805662948867,2.5778662455399455,-4.418510378261201,4.53427961501698,6.331107769574017
649.736677888,allies,8,387.9919991610853,-2326.1594469585093,2.5153955736844686,0.9030923533671811,-1.3038579531177525,1.5860710452620617
649.736677888,enemies,0,-4659.31523381851,1984.1642667909691,0.9552736735368625,2.2182601863211,1.657464036931293,2.769091058079871
649.736677888,enemies,2,-3547.11680585925,1640.3647727581824,1.4286749992055152,-0.04271534724878641,-1.0772926517408394,1.0781391646653942
