timestamp,game_state_name
1057.066495744,Halt
1057.092449792,Halt
1057.119114752,Halt
1057.145008128,Halt
1057.170246656,Halt
1057.196017664,Halt
1057.221608448,Halt
1057.247847168,Halt
1057.27338752,Halt
1057.298750208,Halt
1057.304060928,Halt
1057.324364544,Halt
1057.349577472,Halt
1057.37494912,Halt
1057.40095616,Halt
1057.426645248,Halt
1057.45275392,Halt
1057.478010624,Halt
1057.503785216,Halt
1057.529390592,Halt
1057.554683392,Halt
1057.562879744,Halt
1057.587647744,Halt
1057.613761024,Halt
1057.639200768,Halt
1057.665067776,Halt
1057.690947584,Halt
1057.716467712,Halt
1057.742737152,Halt
1057.768640512,Halt
1057.793902592,Halt
1057.81940096,Halt
1057.845198336,Halt
1057.870663936,Halt
1057.89701376,Halt
1057.922799104,Halt
1057.948262912,Halt
1057.973886464,Halt
1057.999265536,Halt
1058.02457984,Halt
1058.050443776,Halt
1058.075846656,Halt
1058.101000192,Halt
1058.126796032,Halt
1058.152233216,Halt
1058.178005248,Halt
1058.203532032,Halt
1058.22971776,Halt
1058.254349056,Halt
1058.28071552,Halt
1058.305629696,Halt
1058.331316992,Halt
1058.35706112,Halt
1058.382561792,Halt
1058.408205312,Halt
1058.43390976,Halt
1058.460450048,Halt
1058.4859072,Halt
1058.512072448,Halt
1058.537491456,Halt
1058.563297024,Halt
1058.589386752,Halt
1058.614906368,Halt
1058.640057856,Halt
1058.665145856,Halt
1058.691908096,Halt
1058.717051392,Halt
1058.741957888,Halt
1058.768021504,Halt
1058.793382656,Halt
1058.818712832,Halt
1058.844176128,Halt
1058.87009664,Halt
1058.89570816,Halt
1058.921345024,Halt
1058.948058112,Halt
1058.973152256,Halt
1058.998228992,Halt
1059.024629504,Halt
1059.049586688,Halt
1059.07538048,Halt
1059.1014144,Halt
1059.127625472,Halt
1059.152786176,Halt
1059.179098112,Halt
1059.204680192,Halt
1059.229876992,Halt
1059.255563776,Halt
1059.28157312,Halt
1059.307249152,Halt
1059.332736512,Halt
1059.334344448,Halt
1059.3587072,Halt
1059.384408576,Halt
1059.410089472,Halt
1059.436379392,Halt
1059.461481728,Halt
1059.488302848,Halt
1059.512775168,Halt
1059.538481664,Halt
1059.56470528,Halt
1059.59078528,Halt
1059.616422912,Halt
1059.64244608,Halt
1059.668275712,Halt
1059.675192064,Halt
1059.694249728,Halt
