timestamp,position_x,position_y
1676.307738624,-2190.68603515625,-3782.68408203125
1676.326674688,-2190.1435546875,-3782.339599609375
1676.345650944,-2190.727783203125,-3782.163330078125
1676.365761792,-2190.298583984375,-3783.3818359375
1676.382711552,-2190.598388671875,-3782.79638671875
1676.399225344,-2191.07861328125,-3782.8056640625
1676.414834944,-2191.208251953125,-3782.4169921875
1676.43223168,-2191.920166015625,-3782.08203125
1676.453073408,-2193.465087890625,-3781.1904296875
1676.470203392,-2193.885498046875,-3780.06689453125
1676.485359616,-2194.5146484375,-3777.87060546875
1676.503017472,-2195.947509765625,-3778.22216796875
1676.588539648,-2184.767578125,-3795.098876953125
1676.625234688,-2185.914306640625,-3792.624755859375
1676.642528256,-2187.164794921875,-3790.048583984375
1676.735222784,-2189.5439453125,-3783.20361328125
1676.750754816,-2190.067626953125,-3784.802490234375
1676.764132352,-2190.011962890625,-3783.712890625
1676.778313728,-2190.298583984375,-3783.32958984375
1676.794914048,-2190.690185546875,-3782.138916015625
1676.80929792,-2190.506103515625,-3781.619873046875
1676.828584448,-2193.131103515625,-3778.8681640625
1676.883828992,-2201.046875,-3770.287841796875
1676.902997248,-2203.273681640625,-3768.834228515625
1676.91979392,-2206.65869140625,-3763.02587890625
1676.934319104,-2207.922119140625,-3762.68310546875
1677.004658176,-2196.9326171875,-3751.8193359375
1677.01900672,-2192.650390625,-3750.88818359375
1677.033208064,-2184.06640625,-3751.41259765625
1677.049119232,-2177.0478515625,-3752.012939453125
1677.174214912,-2083.79931640625,-3759.43896484375
1677.192882176,-2052.8291015625,-3761.510498046875
1677.206556416,-2035.8868408203125,-3762.702880859375
1677.254704128,-1987.818603515625,-3762.968994140625
1677.270113536,-1971.6744384765625,-3761.7275390625
1677.286614016,-1954.268798828125,-3762.564453125
1677.301206016,-1937.0731201171875,-3762.055419921875
1677.320409344,-1903.878173828125,-3762.379638671875
1677.352302336,-1869.811767578125,-3762.53759765625
1677.371204352,-1853.3316650390625,-3762.357421875
1677.389065216,-1836.4234619140625,-3761.906005859375
1677.407531008,-1800.604248046875,-3759.69921875
1677.421898496,-1784.453125,-3760.38818359375
1677.466172928,-1729.388916015625,-3760.0556640625
1677.481168384,-1711.3619384765625,-3760.2861328125
1677.496988416,-1691.7294921875,-3760.365966796875
1677.51248128,-1673.261962890625,-3760.92138671875
1677.528777984,-1652.572021484375,-3759.47265625
1677.54179584,-1632.7081298828125,-3761.722900390625
1677.56946048,-1592.2337646484375,-3764.77978515625
1677.586250752,-1570.93505859375,-3764.651611328125
1677.601367296,-1549.4432373046875,-3767.423583984375
1677.61616768,-1527.31591796875,-3769.15478515625
1677.631058688,-1483.6112060546875,-3774.747314453125
1677.669943296,-1440.0435791015625,-3780.041748046875
1677.68716928,-1417.2628173828125,-3784.1142578125
1677.70293504,-1372.35400390625,-3788.823974609375
1677.71775232,-1349.9400634765625,-3791.254638671875
1677.736288768,-1328.953857421875,-3796.816650390625
1677.750043392,-1304.9383544921875,-3800.11083984375
1677.765484544,-1283.5870361328125,-3802.288330078125
1677.780680448,-1261.0916748046875,-3807.033447265625
1677.798405376,-1238.7977294921875,-3809.2568359375
1677.81234304,-1216.385498046875,-3813.446533203125
1677.8304704,-1192.380859375,-3817.567626953125
1677.848526592,-1144.759765625,-3826.4404296875
1677.852235264,-1162.69140625,-3837.4970703125
1677.866096384,-1121.297119140625,-3829.051025390625
1677.870475264,-1142.797607421875,-3843.9140625
1677.88410496,-1099.1688232421875,-3834.916748046875
1677.90288512,-1074.4625244140625,-3838.457763671875
1677.911321856,-1073.2685546875,-3856.97412109375
1677.926359552,-1049.7623291015625,-3861.50634765625
1677.941942528,-1002.3408203125,-3868.796875
1677.941947904,-1004.2864990234375,-3851.53564453125
1677.95990528,-977.82470703125,-3873.474609375
1677.978044672,-954.1002197265625,-3878.06982421875
1677.994067968,-928.4356079101562,-3880.926025390625
1678.018001152,-860.8320922851562,-3880.08251953125
1678.032420608,-857.9304809570312,-3894.087646484375
1678.050792704,-833.9931030273438,-3898.816650390625
1678.061435648,-788.8546752929688,-3894.111328125
1678.068349952,-809.4507446289062,-3904.0693359375
1678.078248704,-765.3954467773438,-3898.921142578125
1678.087164672,-785.2245483398438,-3908.122802734375
1678.096985088,-740.46533203125,-3904.0068359375
1678.105131776,-737.479736328125,-3916.89794921875
1678.11888896,-713.5692749023438,-3921.203369140625
1678.135103488,-668.5966796875,-3918.2099609375
1678.153818112,-643.6404418945312,-3924.093017578125
1678.167036416,-619.1965942382812,-3927.672607421875
1678.182690304,-596.1245727539062,-3933.3896484375
1678.19964288,-593.4254760742188,-3944.598876953125
1678.216602112,-568.6741333007812,-3948.9365234375
1678.22668032,-525.8131103515625,-3947.366943359375
1678.240396032,-503.171142578125,-3949.78271484375
1678.254488576,-495.6608581542969,-3962.576416015625
1678.27265152,-450.7878112792969,-3970.07763671875
1678.29029888,-426.02880859375,-3974.337890625
1678.306896128,-402.4994201660156,-3979.260986328125
1678.315166464,-382.9573059082031,-3973.152587890625
1678.33076352,-335.1636962890625,-3981.785400390625
1678.3367104,-354.4495849609375,-3987.364013671875
1678.353347072,-332.0409240722656,-3991.957763671875
1678.368113408,-309.14056396484375,-3997.5361328125
1678.385078784,-283.57965087890625,-4001.829833984375
1678.39863168,-237.9319305419922,-4010.221435546875
1678.417908736,-216.38818359375,-4016.98291015625
1678.433560832,-191.84495544433594,-4020.85693359375
1678.449797376,-167.3370819091797,-4027.69091796875
1678.458146048,-120.58866882324219,-4031.683837890625
1678.465455104,-148.4287109375,-4033.093994140625
1678.481193728,-124.50372314453125,-4036.556396484375
1678.489189632,-74.71526336669922,-4041.908203125
1678.495481856,-100.56430053710938,-4044.677490234375
1678.506486016,-53.09021759033203,-4050.156982421875
1678.512144896,-80.09789276123047,-4051.80712890625
1678.520585984,-29.970123291015625,-4058.079345703125
1678.527885824,-58.43556594848633,-4059.321044921875
1678.54251264,-13.707810401916504,-4070.97412109375
1678.553898496,12.697513580322266,-4070.33349609375
1678.559334144,9.435742378234863,-4081.08447265625
1678.570304256,32.84748077392578,-4076.765869140625
1678.574032896,28.013784408569336,-4086.125244140625
1678.589459456,44.448246002197266,-4093.4765625
1678.606557696,81.05414581298828,-4100.0888671875
1678.62324608,92.42153930664062,-4107.3408203125
1678.633646336,83.57601165771484,-4111.45458984375
1678.63844864,103.2376937866211,-4112.52001953125
1678.65021696,95.09656524658203,-4114.63330078125
1678.65280128,112.82589721679688,-4117.27734375
1678.664378624,104.26911926269531,-4119.21044921875
1678.669271552,122.193115234375,-4121.3486328125
1678.683295488,132.1233367919922,-4122.53955078125
1678.683755008,113.36933135986328,-4120.08642578125
1678.697564672,142.19618225097656,-4122.04150390625
1678.701290496,124.01432037353516,-4119.3291015625
1678.711999488,152.2950897216797,-4122.27685546875
1678.719692032,145.35671997070312,-4121.99853515625
1678.72719488,162.94314575195312,-4124.3876953125
1678.737601792,154.6715545654297,-4122.4052734375
1678.742291712,172.65371704101562,-4124.181640625
1678.75297024,165.23976135253906,-4122.89453125
1678.757415936,182.4170379638672,-4125.197265625
1678.769837056,174.2604522705078,-4122.58203125
1678.772594944,193.39144897460938,-4126.1123046875
1678.78359552,184.92442321777344,-4122.14111328125
1678.789355776,201.64527893066406,-4125.69873046875
1678.798450176,193.06117248535156,-4124.119140625
1678.804498944,211.96139526367188,-4127.7158203125
1678.817649152,231.6661376953125,-4128.5771484375
1678.831358976,222.723876953125,-4124.08154296875
1678.835480832,240.7743377685547,-4128.1162109375
1678.848180736,232.14666748046875,-4124.36962890625
1678.8545984,250.1122589111328,-4127.81396484375
1678.863979776,239.99034118652344,-4127.16748046875
1678.87401344,259.4324645996094,-4128.55615234375
1678.879577344,247.63368225097656,-4127.12109375
1678.887046912,278.0237731933594,-4129.74365234375
1678.902267648,285.74298095703125,-4130.90185546875
1678.909161984,261.4141540527344,-4129.8896484375
1678.922201344,266.9540710449219,-4130.9853515625
1678.938680064,273.917724609375,-4132.82958984375
1678.946989312,300.12042236328125,-4135.791015625
1678.951895808,276.1816711425781,-4135.77392578125
1678.962107648,304.5774841308594,-4139.86376953125
1678.966615552,281.686767578125,-4136.884765625
1678.983067904,283.284912109375,-4140.5400390625
1678.992497152,312.99005126953125,-4146.66455078125
1678.997652224,286.50958251953125,-4142.103515625
1679.013156608,288.64239501953125,-4147.54638671875
1679.020466688,317.2001647949219,-4155.064453125
1679.03298304,320.5291748046875,-4157.2548828125
1679.047658752,321.321533203125,-4162.384765625
1679.057632,296.2104187011719,-4158.16015625
