timestamp,team,robot_id,position_x,position_y,position_w,velocity_x,velocity_y,velocity_norm
62.89130752,allies,0,5642.764796417028,-380.9650604872886,-2.6616931200632266,-2.034782657456393,2.4360218226266603,3.1740420260920645
62.89130752,allies,1,-3570.6680080474803,4126.761856479752,-0.6820434004779287,-129.53922153588567,829.998260968796,840.0461434512683
62.89130752,allies,2,4184.808987415381,-10.520908026649858,3.063109761702106,1.174944602993504,-2.191761139222769,2.4868276400890057
62.89130752,allies,3,4187.0490020570605,-1812.3902727411771,3.105660613441357,0.7394722402082446,0.038254211554887785,0.7404610582200026
62.89130752,allies,4,2994.16260841126,2.1466478742141897,3.1352168791755255,1.4589664895411907,-2.209131305683012,2.647422207233458
62.89130752,allies,5,4200.8050463609525,-900.2821067758367,3.1008224564937406,0.11875078318936187,1.9488691803916522,1.9524837594173523
62.89130752,allies,6,2999.8786019349836,2238.1129579441676,-3.125581524150498,-0.9512773389024088,-1.1668320865946404,1.5054652748622437
62.89130752,allies,8,2176.8122988651,-3108.325102358375,2.248428077163892,1.2378150088436604,34.476214009972395,34.498427767907565
62.89130752,enemies,0,-196.4409742151789,-4410.046597505402,0.006757060840544812,-0.20601200416572674,0.931305735284811,0.9538193321770962
62.89130752,enemies,2,-4021.121824696189,-1091.3174604848873,-0.3724293512539652,-0.6245581884283953,-0.17467431719061016,0.6485245159737331
62.89130752,enemies,3,1598.3367159174368,-3897.841991855434,1.0002722300065177,0.36152698169030817,0.7263416881399553,0.8113408694378118
62.89130752,enemies,4,-4020.6076338050716,-646.178554538264,-0.37645106792220295,1.351036489681427,3.691752902710575,3.9312007187528173
62.89130752,enemies,10,-5822.593736589089,-133.85002886244555,-0.3592469911079379,-0.46675518299321495,-0.017324076752861656,0.4670765724015374
62.89130752,enemies,11,-3828.3077733080145,-1022.0759921228711,0.8814077334364256,-403.6186856950718,-189.1298636333549,445.73327086968567
62.89130752,enemies,13,-4022.555212804786,-422.7100105986274,-0.3392438810334992,-0.7704797059114581,3.1539568172795107,3.246703340695806
62.89130752,enemies,15,-4019.899293629436,-869.3282866595476,-0.38301231257205226,-0.05579602271262672,1.9732543124778115,1.97404300304295
62.904950272,allies,0,5643.095868206798,-380.90388428501905,-2.6608147433099254,-2.153577426970785,3.319737860729762,3.957089232999519
62.904950272,allies,1,-3571.9443323449605,4139.9688430040815,-0.6953918432017757,-124.92048361447824,822.616425907581,832.0474213645745
