timestamp,game_state_name
272.115404544,DefendFreeKick
272.142026496,DefendFreeKick
272.167991552,DefendFreeKick
272.19332224,DefendFreeKick
272.219354624,DefendFreeKick
272.244526336,DefendFreeKick
272.270712576,DefendFreeKick
272.298022912,DefendFreeKick
272.322106368,DefendFreeKick
272.32841984,DefendFreeKick
272.353914112,DefendFreeKick
272.37065984,DefendFreeKick
272.400890112,DefendFreeKick
272.42245376,DefendFreeKick
272.448016384,DefendFreeKick
272.472828416,DefendFreeKick
272.498405888,DefendFreeKick
272.525846528,DefendFreeKick
272.547866368,DefendFreeKick
272.573304576,DefendFreeKick
272.601129984,DefendFreeKick
272.626892032,DefendFreeKick
272.652946432,DefendFreeKick
272.676775424,DefendFreeKick
272.70251392,DefendFreeKick
272.728545024,DefendFreeKick
272.7357952,DefendFreeKick
272.752626176,DefendFreeKick
272.778114816,DefendFreeKick
272.803967744,DefendFreeKick
272.829272576,DefendFreeKick
272.854468096,DefendFreeKick
272.88013696,GameRunning
272.884251648,GameRunning
272.905551616,GameRunning
272.930897152,GameRunning
272.957657088,GameRunning
272.982766848,GameRunning
273.012745216,GameRunning
273.036102656,GameRunning
273.062198016,GameRunning
273.088272128,GameRunning
273.113219072,GameRunning
273.144928256,GameRunning
273.165170688,GameRunning
273.19254784,GameRunning
273.215751424,GameRunning
273.243524352,GameRunning
273.268691968,GameRunning
273.2932608,GameRunning
273.319098624,GameRunning
273.347421952,GameRunning
273.3499328,Stop
273.379849472,Stop
273.40089856,Stop
273.427074048,Stop
273.436011776,Stop
273.451575296,Stop
273.483409664,Stop
273.503222016,Stop
273.533093376,Stop
273.560726784,Stop
273.579821056,Stop
273.605602816,Stop
273.632091136,Stop
273.659945728,Stop
273.683286272,Stop
273.696364544,Stop
273.717251328,Stop
273.737593088,Stop
273.762420736,Stop
273.789967104,Stop
273.814823424,Stop
273.837635328,Stop
273.862924288,Stop
273.891345408,Stop
273.913836032,Stop
273.944705792,Stop
273.966040064,Stop
273.991920128,Stop
274.01835904,Stop
274.043506176,Stop
274.071849216,Stop
274.09613696,Stop
274.120165888,Stop
274.145830912,Stop
274.180059648,Stop
274.198272512,Stop
274.230943488,Stop
274.248873216,Stop
274.2750592,Stop
274.275306752,Stop
274.303768576,Stop
274.32982656,Stop
274.355964416,Stop
274.362637312,Stop
274.379757056,Stop
274.380051968,Stop
274.40259584,Stop
274.40321152,Stop
274.43030272,Stop
274.456660224,Stop
274.483758336,Stop
274.505959936,Stop
274.531929856,Stop
274.558747648,Stop
274.583811584,Stop
274.61269632,Stop
274.635692032,Stop
274.661294848,Stop
