timestamp,game_state_name
4469.574556416,BallPlacementAlly
4469.600877312,BallPlacementAlly
4469.624883968,BallPlacementAlly
4469.65250688,BallPlacementAlly
4469.67678592,BallPlacementAlly
4469.70247296,BallPlacementAlly
4469.728423168,BallPlacementAlly
4469.75533952,BallPlacementAlly
4469.781285632,BallPlacementAlly
4469.807516416,BallPlacementAlly
4469.835418368,BallPlacementAlly
4469.858857728,BallPlacementAlly
4469.884412416,BallPlacementAlly
4469.911855104,BallPlacementAlly
4469.93686528,BallPlacementAlly
4469.963079936,BallPlacementAlly
4469.988876288,BallPlacementAlly
4470.014507008,BallPlacementAlly
4470.04461184,BallPlacementAlly
4470.068337152,BallPlacementAlly
4470.094237184,BallPlacementAlly
4470.1231936,BallPlacementAlly
4470.145095168,BallPlacementAlly
4470.170514688,BallPlacementAlly
4470.175953152,BallPlacementAlly
4470.204816128,BallPlacementAlly
4470.223360768,BallPlacementAlly
4470.250017536,BallPlacementAlly
4470.279062016,BallPlacementAlly
4470.30166272,BallPlacementAlly
4470.328267776,BallPlacementAlly
4470.356051968,BallPlacementAlly
4470.38115456,BallPlacementAlly
4470.408290816,BallPlacementAlly
4470.434596352,BallPlacementAlly
4470.45811584,BallPlacementAlly
4470.462390016,BallPlacementAlly
4470.486399744,BallPlacementAlly
4470.511159552,BallPlacementAlly
4470.539751936,BallPlacementAlly
4470.571605248,BallPlacementAlly
4470.589786624,BallPlacementAlly
4470.61871104,BallPlacementAlly
4470.64517376,BallPlacementAlly
4470.669080576,BallPlacementAlly
4470.695111424,BallPlacementAlly
4470.72330496,BallPlacementAlly
4470.745042176,BallPlacementAlly
4470.771186944,BallPlacementAlly
4470.796190976,BallPlacementAlly
4470.829225728,BallPlacementAlly
4470.85444224,BallPlacementAlly
4470.875370752,BallPlacementAlly
4470.902660352,BallPlacementAlly
4470.928531968,BallPlacementAlly
4470.95582336,BallPlacementAlly
4470.982926848,BallPlacementAlly
4471.014080256,BallPlacementAlly
4471.034030592,BallPlacementAlly
4471.058255872,BallPlacementAlly
4471.092306432,BallPlacementAlly
4471.112927488,BallPlacementAlly
4471.136508416,BallPlacementAlly
4471.160577536,BallPlacementAlly
4471.186792192,BallPlacementAlly
4471.215587328,BallPlacementAlly
4471.239697152,BallPlacementAlly
4471.26884736,BallPlacementAlly
4471.296500736,BallPlacementAlly
4471.318575104,BallPlacementAlly
4471.346404864,BallPlacementAlly
4471.380998912,BallPlacementAlly
4471.397644288,BallPlacementAlly
4471.423202304,BallPlacementAlly
4471.45175296,BallPlacementAlly
4471.4759168,BallPlacementAlly
4471.477203456,BallPlacementAlly
4471.502892032,BallPlacementAlly
4471.527205376,BallPlacementAlly
4471.555636992,BallPlacementAlly
4471.588478208,BallPlacementAlly
4471.60526464,BallPlacementAlly
4471.634648576,BallPlacementAlly
4471.659568384,BallPlacementAlly
4471.684466432,BallPlacementAlly
4471.70878464,BallPlacementAlly
4471.744007936,BallPlacementAlly
4471.760231936,BallPlacementAlly
4471.78977152,BallPlacementAlly
4471.814503424,BallPlacementAlly
4471.842256384,BallPlacementAlly
4471.875368448,BallPlacementAlly
4471.876106496,BallPlacementAlly
4471.901954048,BallPlacementAlly
4471.930363392,BallPlacementAlly
4471.954334464,BallPlacementAlly
4471.9829312,BallPlacementAlly
4472.011074304,BallPlacementAlly
4472.032434944,BallPlacementAlly
4472.060441856,BallPlacementAlly
4472.0852224,BallPlacementAlly
4472.109719808,BallPlacementAlly
4472.13522432,BallPlacementAlly
4472.161446912,BallPlacementAlly
4472.18921216,BallPlacementAlly
4472.216758016,BallPlacementAlly
4472.241776128,BallPlacementAlly
4472.244757248,BallPlacementAlly
4472.267568384,BallPlacementAlly
4472.294614016,BallPlacementAlly
4472.31762048,BallPlacementAlly
4472.34790656,BallPlacementAlly
4472.371413248,BallPlacementAlly
4472.396485376,BallPlacementAlly
4472.42430208,BallPlacementAlly
4472.446515456,BallPlacementAlly
4472.47570304,BallPlacementAlly
4472.499118336,BallPlacementAlly
4472.529142784,BallPlacementAlly
4472.55338496,BallPlacementAlly
4472.590637824,BallPlacementAlly
