timestamp,robot_id,move_x,move_y,move_w,actuation_kick_strength,actuation_front,actuation_chip,actuation_charge,actuation_dribbler,actuation_dribbler_velocity
4644.497161984,8,0.5686866820201848,-0.4823373330240939,7.51238970662118,0.0,False,False,False,False,0.0
4644.49718144,4,0.4674729163520063,-0.553796793434326,-7.520497305782435,0.0,False,False,False,False,0.0
4644.498728704,7,0.6523551549608658,-0.35043242889913256,-7.534617976108075,0.0,False,False,False,False,0.0
4644.498803456,6,0.6927779059861072,-0.2552054706153175,7.440508525336536,0.0,False,False,False,False,0.0
4644.499105792,1,0.12055506195589583,0.014391405559100586,7.454220280144136,0.0,False,False,False,False,0.0
4644.500580608,3,0.7257275279238088,-0.17725612573091062,7.501856018049625,0.0,False,False,False,False,0.0
4644.502046208,4,0.4690495598153213,-0.5585745012436995,-7.520497305782435,0.0,False,False,False,False,0.0
4644.502202112,8,0.578514308339918,-0.49533011958655354,7.51238970662118,0.0,False,False,False,False,0.0
4644.503544576,5,0.669813617155977,-0.305230485313871,7.407760698227535,0.0,False,False,False,False,0.0
4644.510120448,0,-0.08875033218017825,0.7715972179969587,-3.6031997467494996,6.5,False,True,False,False,0.0
4644.510174976,1,0.12430923599244123,0.015604189107885247,7.454602929609845,0.0,False,False,False,False,0.0
4644.51140224,4,0.4437067535335664,-0.5442319043797484,-7.533915442190562,0.0,False,False,False,False,0.0
4644.512669952,6,0.6844524513393474,-0.2472465015477612,7.441280305715678,0.0,False,False,False,False,0.0
4644.512707072,8,0.5641241998742159,-0.47581354490555183,7.512179574650765,0.0,False,False,False,False,0.0
4644.513839104,7,0.6435132784050814,-0.3511269806136377,-7.536918011557997,0.0,False,False,False,False,0.0
4644.513899008,1,0.12240408794539122,0.015460328323380368,7.45418536374164,0.0,False,False,False,False,0.0
4644.515144448,4,0.4355953318209491,-0.544856461443705,-7.533915442190562,0.0,False,False,False,False,0.0
4644.516345088,3,0.6991300189970054,-0.17093802615388715,7.500464062135488,0.0,False,False,False,False,0.0
4644.51832064,5,0.6557839920534647,-0.2973679573007191,7.406770296272075,0.0,False,False,False,False,0.0
4644.523663104,1,0.12727672484277588,0.015892188526328184,7.453810548706289,0.0,False,False,False,False,0.0
4644.524787712,0,-0.0845548087387165,0.7350286870240266,-3.6088346745902924,6.5,False,True,False,False,0.0
4644.525068544,4,0.45597540934580294,-0.5639013587482204,7.538253817221412,0.0,False,False,False,False,0.0
4644.527208192,8,0.586411514294946,-0.4977822703516205,7.513624290262124,0.0,False,False,False,False,0.0
4644.527229952,3,0.7066429540663957,-0.17418349234988234,7.499681308227874,0.0,False,False,False,False,0.0
4644.528530432,1,0.12439027491826504,0.016583309449484596,7.454010508386936,0.0,False,False,False,False,0.0
4644.528870144,7,0.6737806504079036,-0.3642737363092855,-7.5353409738903,0.0,False,False,False,False,0.0
4644.529073664,6,0.6980854774570779,-0.2568088920387857,7.4414438634447695,0.0,False,False,False,False,0.0
4644.530302208,5,0.6996857226790346,-0.31741053238421124,7.40625362596507,0.0,False,False,False,False,0.0
4644.530642944,4,0.42876568231576667,-0.5534142990322669,7.525342367107487,0.0,False,False,False,False,0.0
