timestamp,position_x,position_y
292.36551168,5465.7578125,-1682.048583984375
292.408166912,5460.001953125,-1671.176025390625
292.423163392,5456.9765625,-1668.388671875
292.435841792,5456.47119140625,-1663.911865234375
292.493834752,5448.10693359375,-1648.6597900390625
292.551139328,5441.10107421875,-1635.36767578125
292.56558208,5439.3408203125,-1633.0509033203125
292.579846656,5439.21923828125,-1630.04443359375
292.593745408,5438.091796875,-1625.5179443359375
292.671557376,5435.81591796875,-1605.64208984375
292.680619776,5434.888671875,-1600.7626953125
292.722828032,5439.62646484375,-1584.745849609375
292.735735552,5441.517578125,-1578.7122802734375
292.765446144,5445.0537109375,-1562.269287109375
292.779986176,5449.80712890625,-1555.8350830078125
292.86520704,5480.8505859375,-1501.969970703125
292.893051392,5491.59521484375,-1481.8988037109375
292.994313472,5530.80810546875,-1416.5528564453125
293.009219328,5538.24169921875,-1406.419677734375
293.165463552,5597.2158203125,-1304.8046875
293.293353216,5645.681640625,-1224.905517578125
293.337911552,5662.65576171875,-1199.583984375
293.35066496,5667.2763671875,-1191.4991455078125
293.364704512,5672.95361328125,-1182.8597412109375
293.39411968,5681.85498046875,-1165.1248779296875
293.40814592,5686.89453125,-1156.1142578125
293.4356864,5697.1904296875,-1138.6357421875
293.465161472,5707.00537109375,-1121.6773681640625
293.493574912,5716.83642578125,-1105.660888671875
293.550321664,5737.533203125,-1072.2952880859375
293.564815104,5740.93994140625,-1065.0560302734375
293.593959424,5750.5,-1049.4656982421875
293.60801408,5755.6962890625,-1041.034423828125
293.635798784,5764.8720703125,-1024.626953125
293.684570112,5778.3994140625,-1001.9204711914062
293.693990912,5782.71630859375,-994.3694458007812
293.751180288,5802.11083984375,-963.1515502929688
293.780410112,5809.35205078125,-948.3364868164062
293.794620928,5815.1591796875,-940.1445922851562
293.807939072,5818.7763671875,-932.6488037109375
293.822120192,5822.8681640625,-925.7728881835938
293.879359232,5838.28173828125,-895.6748657226562
293.965680896,5863.0107421875,-853.1209716796875
294.035865856,5881.2451171875,-817.9564208984375
294.07913344,5893.390625,-798.285888671875
294.093130752,5896.24365234375,-790.0831298828125
294.150854144,5910.58349609375,-765.3591918945312
294.164918784,5913.87109375,-757.752685546875
294.1937536,5921.16357421875,-745.4434814453125
294.2931648,5940.671875,-702.875244140625
294.43586688,5971.1435546875,-644.08544921875
294.48010368,5980.36376953125,-626.79541015625
294.493648896,5984.83154296875,-621.0687255859375
294.565203456,5997.09521484375,-592.4544067382812
294.579245312,5997.91357421875,-587.0991821289062
294.608189952,6001.67138671875,-575.0496215820312
294.764770816,6038.17578125,-515.9942626953125
294.780419328,6040.451171875,-511.3683166503906
294.793666048,6043.94775390625,-508.4795837402344
294.82202368,6047.73974609375,-503.9700012207031
294.8363008,6051.1064453125,-501.365478515625
294.95028864,6049.99169921875,-494.4115905761719
294.964891392,6050.0419921875,-495.07861328125
295.008306944,6044.4228515625,-500.1793212890625
295.037002752,6041.79248046875,-500.7604675292969
295.080043776,6037.75341796875,-497.7686767578125
295.099929088,6039.14892578125,-493.9914855957031
295.165622528,6059.2998046875,-465.84521484375
295.179465984,6057.423828125,-457.90948486328125
295.193628672,6062.6962890625,-452.9757385253906
295.222696192,6067.68212890625,-440.3648681640625
295.235842816,6070.1162109375,-436.54766845703125
295.251007232,6070.841796875,-429.776123046875
295.279740416,6079.8046875,-418.98699951171875
295.293795072,6084.052734375,-411.27386474609375
295.380005376,6101.86865234375,-387.2526550292969
295.494277888,6108.54150390625,-382.9927978515625
295.508051456,6107.80126953125,-383.0072021484375
295.55321088,6103.2099609375,-386.7750549316406
295.565380864,6104.53369140625,-389.7234802246094
295.580493824,6101.162109375,-390.80413818359375
295.6216768,6098.02783203125,-399.04119873046875
295.635777536,6098.466796875,-396.6269226074219
295.666303744,6099.6376953125,-395.6656188964844
295.680428544,6097.9892578125,-395.9422302246094
295.714997248,6094.67431640625,-395.5924987792969
295.765140736,6097.39013671875,-398.4176940917969
296.20857472,6108.9462890625,-404.0194396972656
296.236366848,6109.5537109375,-404.7869567871094
296.281190656,6110.095703125,-406.19342041015625
296.309355776,6105.73291015625,-406.5522155761719
296.322707456,6106.35888671875,-408.0854187011719
296.408305408,6105.57275390625,-406.8619689941406
296.422553088,6104.12841796875,-406.2188415527344
296.522388736,6101.84716796875,-407.4244079589844
296.566558464,6099.4931640625,-403.73968505859375
296.580100096,6096.59326171875,-404.0267333984375
296.608196864,6097.61669921875,-404.4131164550781
296.635995136,6097.24072265625,-403.2304992675781
296.679843328,6097.19580078125,-405.74774169921875
296.69366528,6092.60546875,-403.8784484863281
296.730180864,6092.943359375,-405.15283203125
296.739034368,6088.806640625,-403.92919921875
296.822162432,6075.76025390625,-398.7032775878906
296.850765568,6070.43505859375,-396.6495361328125
296.908452608,6065.63916015625,-395.65692138671875
296.980386816,6055.81396484375,-389.8348693847656
