timestamp,game_state_name
4791.0183872,GameRunning
4791.0446976,GameRunning
4791.0709248,GameRunning
4791.095829504,GameRunning
4791.121361152,GameRunning
4791.147901952,GameRunning
4791.174565376,GameRunning
4791.2013952,GameRunning
4791.22626432,GameRunning
4791.251840256,GameRunning
4791.277782528,GameRunning
4791.303890944,GameRunning
4791.33077632,GameRunning
4791.357057536,GameRunning
4791.384318464,GameRunning
4791.410339328,GameRunning
4791.438334208,GameRunning
4791.464432896,GameRunning
4791.48933504,GameRunning
4791.514267904,GameRunning
4791.539928832,GameRunning
4791.565256704,GameRunning
4791.590962944,GameRunning
4791.623644416,GameRunning
4791.641696256,GameRunning
4791.667044608,GameRunning
4791.69222528,GameRunning
4791.71822208,GameRunning
4791.745637632,GameRunning
4791.77003648,GameRunning
4791.796553728,GameRunning
4791.823551488,Stop
4791.848891136,Stop
4791.876808192,Stop
4791.900768,Stop
4791.926395648,Stop
4791.952673024,Stop
4791.977981696,GameRunning
4792.00429312,GameRunning
4792.004411392,GameRunning
4792.033017856,GameRunning
4792.064489984,GameRunning
4792.100129792,GameRunning
4792.124017408,GameRunning
4792.137091072,GameRunning
4792.16340736,GameRunning
4792.189143552,GameRunning
4792.214624512,GameRunning
4792.242957312,GameRunning
4792.266636288,GameRunning
4792.291243008,GameRunning
4792.317679104,GameRunning
4792.346628352,GameRunning
4792.370779904,GameRunning
4792.395412992,GameRunning
4792.421643008,GameRunning
4792.447166464,GameRunning
4792.473347584,GameRunning
4792.498675456,GameRunning
4792.5249984,GameRunning
4792.551146752,GameRunning
4792.57677824,GameRunning
4792.602836736,GameRunning
4792.628088064,GameRunning
4792.6492096,GameRunning
4792.686858752,GameRunning
4792.715859456,GameRunning
4792.742235904,GameRunning
4792.766151168,GameRunning
4792.792066048,GameRunning
4792.817971712,GameRunning
4792.84428928,GameRunning
4792.880529664,GameRunning
4792.895528704,GameRunning
4792.922191104,GameRunning
4792.951627008,GameRunning
4792.97661952,GameRunning
4793.003542016,GameRunning
4793.029276928,GameRunning
4793.055314688,GameRunning
4793.081097216,GameRunning
4793.090437632,GameRunning
4793.099932672,Stop
4793.127706368,Stop
4793.153280512,Stop
4793.178030592,Stop
4793.204884224,Stop
4793.206381824,Stop
4793.233140224,Stop
4793.25632896,Stop
4793.282969088,Stop
4793.30772736,Stop
4793.33344128,Stop
4793.362257152,Stop
4793.385425408,Stop
4793.41058048,Stop
4793.436475648,Stop
4793.437023232,Stop
4793.467259904,Stop
4793.492050688,Stop
4793.51325696,Stop
4793.540249088,Stop
4793.564267008,Stop
4793.59476352,Stop
4793.615393024,Stop
4793.64290304,Stop
4793.668694528,Stop
4793.674560768,Stop
4793.701224448,Stop
4793.723061504,Stop
4793.75021824,Stop
4793.777177856,Stop
4793.802899968,Stop
4793.832357888,Stop
4793.85216,Stop
4793.878653184,Stop
4793.904323072,Stop
4793.928594688,Stop
4793.966792448,Stop
4793.979840512,Stop
4794.011523328,Stop
4794.032329728,Stop
4794.058436352,Stop
4794.084540416,Stop
4794.110504448,Stop
4794.11116032,Stop
4794.136964096,Stop
4794.165561088,Stop
