timestamp,robot_id,move_x,move_y,move_w,actuation_kick_strength,actuation_front,actuation_chip,actuation_charge,actuation_dribbler,actuation_dribbler_velocity
2062.03239296,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.032415232,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.03247104,1,0.08882969434355549,0.758328550135644,0.08713580100779125,0.0,False,False,False,False,0.0
2062.032536576,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.032613376,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.034676992,0,-0.05292502928850094,-0.045814203854386885,-0.0032774512285641323,6.5,False,True,False,False,0.0
2062.036278016,3,-1.925341049722798,-0.2917226332543394,-0.07897534536067212,0.0,False,False,False,False,0.0
2062.038610944,4,-0.16686681118769972,0.5527560578379409,-0.5535846759197752,0.0,False,False,False,False,0.0
2062.041541376,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.041597184,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.04161024,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.041625856,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.041638912,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.04475648,0,-0.052240052756241426,-0.04659374301368277,0.0011910005883759567,6.5,False,True,False,False,0.0
2062.045407744,1,0.08769989842596793,0.749332781372957,0.08584502488218941,0.0,False,False,False,False,0.0
2062.04552064,4,0.26013415652891986,-0.8687390146834604,-0.4657655447839694,0.0,False,False,False,False,0.0
2062.051254272,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.051286016,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.051294976,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.051277568,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.053346048,0,-0.051459969412416845,-0.04745388865070094,0.0057646085204062555,6.5,False,True,False,False,0.0
2062.0536704,1,0.09081307077545338,0.7769060424371891,0.08846211033043491,0.0,False,False,False,False,0.0
2062.05466496,4,0.3114282052067205,-0.8551257747188991,-0.3460804431910233,0.0,False,False,False,False,0.0
2062.055813888,3,-1.8933498017649788,-0.2865408259598088,-0.063865038308775,0.0,False,False,False,False,0.0
2062.057415936,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.057418496,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.057440768,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.057452544,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.057347072,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.059775232,0,-0.051013924180997,-0.04793307354693095,0.009241591592321186,6.5,False,True,False,False,0.0
2062.060196352,1,0.09018948914081008,0.7779679909081858,0.09075612583264654,0.0,False,False,False,False,0.0
2062.060540928,4,0.3784059993722946,-0.885457492934746,-0.2543521263937812,0.0,False,False,False,False,0.0
2062.06082688,3,-1.8915661496784453,-0.2947305167487136,-0.06134155579460412,0.0,False,False,False,False,0.0
2062.0691584,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.069180672,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.069217792,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.071490816,0,-0.049036622166168234,-0.049954075774980164,0.013504467210313108,6.5,False,True,False,False,0.0
2062.07193216,4,0.4252889339536798,-0.8792315468767935,-0.1251521784370766,0.0,False,False,False,False,0.0
2062.071940352,1,0.08739495735374274,0.7542329373963078,0.09007667114577486,0.0,False,False,False,False,0.0
2062.072576512,3,-1.8837060062369764,-0.2643976176132827,-0.0552267417599225,0.0,False,False,False,False,0.0
2062.073769472,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.073798912,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.073817856,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.073824768,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.075066368,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.076699904,4,0.4827701048153915,-0.8977347301255508,-0.05727726976762284,0.0,False,False,False,False,0.0
2062.076857856,1,0.0894108822726639,0.7661940921867245,0.08932581163560584,0.0,False,False,False,False,0.0
2062.077874688,3,-1.88980480500248,-0.26452909938223107,-0.059233726918571955,0.0,False,False,False,False,0.0
2062.088324352,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.0883456,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.088361472,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.08836992,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.090643456,0,-0.04900360648584103,-0.04998646368148921,0.02348403598748483,6.5,False,True,False,False,0.0
2062.09122048,1,0.0891685572579982,0.7637385318827347,0.08884160970544208,0.0,False,False,False,False,0.0
2062.091429888,4,0.5163233245780017,-0.8764645650488746,0.08068252392997106,0.0,False,False,False,False,0.0
2062.091875584,3,-1.8875440224415867,-0.260996663686304,-0.05635281516861568,0.0,False,False,False,False,0.0
2062.102555392,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.1026304,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.102633472,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.102643712,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.1046912,0,-0.049801599895743565,-0.04919146925864559,0.030422631410626975,6.5,False,True,False,False,0.0
2062.105189376,1,0.08994675530968653,0.7686386507453083,0.08719132159472451,0.0,False,False,False,False,0.0
2062.105359104,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.10536192,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.105371648,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.105401856,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.105823488,4,0.588484954330982,-0.9230798754677738,0.24187700824529282,0.0,False,False,False,False,0.0
2062.106048,3,-1.8805967974845197,-0.2396234806892037,-0.06983610525019657,0.0,False,False,False,False,0.0
2062.107632896,0,-0.051289609395531656,-0.04763796771540315,0.029417796469143907,6.5,False,True,False,False,0.0
2062.108044032,1,0.0911244958952644,0.7784584991875635,0.08702539869613801,0.0,False,False,False,False,0.0
2062.1199168,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.120010752,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.120027392,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.12003712,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.120054784,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.120065536,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.122292992,0,-0.052546238493156455,-0.046248165587624374,0.031563354882071334,6.5,False,True,False,False,0.0
2062.122752512,1,0.08778419588717336,0.7544624603697554,0.08540739755468553,0.0,False,False,False,False,0.0
2062.123028224,5,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.123074048,6,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2062.12308992,8,0.0,0.0,0.0,0.0,False,False,False,False,0.0
