timestamp,team,robot_id,position_x,position_y,position_w
701.448128256,robots_blue,4,-3997.272705078125,-514.5283813476562,1.9311466217041016
701.448128256,robots_blue,3,-3944.935302734375,1264.8311767578125,2.2275233268737793
701.448128256,robots_blue,11,-3717.653076171875,2113.791259765625,2.1812033653259277
701.448128256,robots_blue,10,-5896.4130859375,867.9430541992188,1.4902657270431519
701.448128256,robots_blue,13,-5760.640625,3609.583251953125,1.485922932624817
701.448128256,robots_yellow,8,-4396.97998046875,-2909.395263671875,1.7413438558578491
701.448128256,robots_yellow,5,-1902.9775390625,-86.84125518798828,2.2174339294433594
701.448128256,robots_yellow,3,-3521.073486328125,-2050.905029296875,1.9433062076568604
701.448128256,robots_yellow,4,-1876.9779052734375,3754.956787109375,2.935058355331421
701.448128256,robots_yellow,2,-5727.5302734375,4495.94384765625,-0.8748478293418884
701.457032704,robots_blue,4,-3997.03076171875,-514.9797973632812,1.9343293905258179
701.457032704,robots_blue,3,-3944.771484375,1241.06005859375,2.205886125564575
701.457032704,robots_blue,11,-3696.4716796875,2094.547119140625,2.178104877471924
701.457032704,robots_blue,10,-5895.9404296875,867.9694213867188,1.4838287830352783
701.457032704,robots_blue,13,-5760.23583984375,3609.881103515625,1.4996111392974854
701.457032704,robots_yellow,8,-4396.83251953125,-2909.68212890625,1.7396903038024902
701.457032704,robots_yellow,5,-1906.9989013671875,-103.14473724365234,2.184540271759033
701.457032704,robots_yellow,3,-3521.58349609375,-2051.956787109375,1.9429152011871338
701.457032704,robots_yellow,4,-1877.1668701171875,3754.960205078125,2.9304301738739014
701.457032704,robots_yellow,2,-5730.8818359375,4492.28955078125,-0.8895983695983887
701.47216768,robots_blue,4,-3997.256591796875,-513.8841552734375,1.9395802021026611
701.47216768,robots_blue,3,-3944.65625,1217.674072265625,2.199028968811035
701.47216768,robots_blue,11,-3675.60302734375,2075.744140625,2.1644794940948486
701.47216768,robots_blue,13,-5760.9052734375,3609.62158203125,1.481338381767273
701.47216768,robots_yellow,5,-1915.24609375,-116.37068939208984,2.126295804977417
701.47216768,robots_yellow,8,-4396.68994140625,-2910.255615234375,1.7403122186660767
