timestamp,game_state_name
2107.1347584,Halt
2107.161219072,Halt
2107.186336512,Halt
2107.213097472,Halt
2107.227576832,Halt
2107.239598336,Halt
2107.265805312,Halt
2107.2907904,Halt
2107.317316608,Halt
2107.317668096,Halt
2107.341938944,Halt
2107.36826752,Halt
2107.394393344,Halt
2107.420570368,Halt
2107.446109696,Halt
2107.471980544,Halt
2107.500840448,Halt
2107.525903872,Halt
2107.526558208,Halt
2107.551278592,Halt
2107.578560512,Halt
2107.605099776,Halt
2107.628854784,Halt
2107.630397184,Halt
2107.65625984,Halt
2107.680368384,Halt
2107.708623104,Halt
2107.732944896,Halt
2107.758965504,Halt
2107.785414144,Halt
2107.811035904,Halt
2107.837259008,Halt
2107.837418496,Halt
2107.863292416,Halt
2107.889673984,Halt
2107.915740416,Halt
2107.941232384,Halt
2107.967495168,Halt
2107.995447552,Halt
2108.019093504,Halt
2108.044953088,Halt
2108.070683136,Halt
2108.097417984,Halt
2108.122655488,Halt
2108.149353216,Halt
2108.150006784,Halt
2108.174370048,Halt
2108.201485568,Halt
2108.226189824,Halt
2108.251903232,Halt
2108.277356288,Halt
2108.277800448,Halt
2108.302912768,Halt
2108.332392192,Halt
2108.356340736,Halt
2108.358444544,Halt
2108.382103296,Halt
2108.409455616,Halt
2108.433903616,Halt
2108.461490432,Halt
2108.485889024,Halt
2108.512782592,Halt
2108.538508032,Halt
2108.563858688,Halt
2108.590246912,Halt
2108.616670464,Halt
2108.641995008,Halt
2108.668390912,Halt
2108.693570816,Halt
2108.719380736,Halt
2108.745153792,Halt
2108.771905024,Halt
2108.797107456,Halt
2108.797573632,Halt
2108.823145728,Halt
2108.849521664,Halt
2108.874874624,Halt
2108.901318656,Halt
2108.901832704,Halt
2108.927035904,Halt
2108.95265408,Halt
2108.978957568,Halt
2109.0052544,Halt
2109.0299712,Halt
2109.056186624,Halt
2109.082958336,Halt
2109.108129536,Halt
2109.134334208,Halt
2109.160745216,Halt
2109.185312,Halt
2109.211068672,Halt
2109.237135104,Halt
2109.271376384,Halt
2109.298339072,Halt
2109.324047616,Halt
2109.350330368,Halt
2109.37720192,Halt
2109.401780736,Halt
2109.429353984,Halt
2109.454807808,Halt
2109.48025856,Halt
2109.506004736,Halt
2109.532281344,Halt
2109.55956864,Halt
2109.585334784,Halt
2109.610206208,Halt
2109.636120064,Halt
2109.661441536,Halt
2109.686916864,Halt
2109.713784832,Halt
2109.738648064,Halt
2109.765234176,Halt
2109.792181504,Halt
2109.818211328,Halt
2109.84369152,Halt
2109.869253632,Halt
2109.894658816,Halt
2109.920307712,Halt
2109.946180608,Halt
2109.971762432,Halt
2109.999059456,Halt
2110.023694336,Halt
2110.050830592,Halt
2110.076691456,Halt
2110.102826752,Halt
2110.129097984,Halt
2110.153776384,Halt
2110.179276288,Halt
2110.205529088,Halt
2110.205646592,Halt
2110.231471104,Halt
2110.258679296,Halt
2110.283714048,Halt
2110.309826304,Halt
2110.335399168,Halt
2110.361371392,Halt
2110.386847744,Halt
2110.415767552,Halt
2110.437556224,Halt
2110.46359424,Halt
2110.488748544,Halt
2110.516922368,Halt
2110.54102912,Halt
2110.566737664,Halt
2110.592128768,Halt
2110.618270208,Halt
2110.643538176,Halt
2110.66944,Halt
2110.695752192,Halt
2110.721029888,Halt
2110.749185024,Halt
2110.772823552,Halt
2110.80043904,Halt
2110.825458432,Halt
2110.851491584,Halt
2110.877562624,Halt
2110.902780672,Halt
2110.930383104,Halt
2110.957112576,Halt
2110.982720512,Halt
2111.007767552,Halt
2111.033255936,Halt
2111.060520448,Halt
2111.086244096,Halt
2111.111662336,Halt
2111.137852416,Halt
2111.163146496,Halt
2111.167132928,Halt
2111.188101888,Halt
2111.221188096,Halt
2111.242014464,Halt
2111.266336,Halt
2111.291588608,Halt
2111.317090304,Halt
2111.34322304,Halt
2111.369517312,Halt
2111.395721728,Halt
2111.40069376,Halt
2111.421374208,Halt
2111.422006784,Halt
2111.447124736,Halt
2111.47280128,Halt
2111.501210112,Halt
2111.525362688,Halt
2111.550496512,Halt
2111.5775872,Halt
2111.60278272,Halt
2111.628665856,Halt
2111.629853184,Halt
2111.65533696,Halt
2111.68134016,Halt
2111.708146432,Halt
2111.73314176,Halt
2111.759790592,Halt
2111.785217792,Halt
2111.812461312,Halt
2111.83695744,Halt
2111.837580544,Halt
2111.86326528,Halt
2111.890757888,Halt
2111.917147648,Halt
2111.94312832,Halt
2111.967748864,Halt
2111.994169088,Halt
2112.020228352,Halt
2112.046036992,Halt
2112.07239424,Halt
2112.09898624,Halt
2112.124384512,Halt
2112.149346048,Halt
2112.149928704,Halt
2112.17627264,Halt
2112.183602944,Halt
2112.20183808,Halt
2112.226688256,Halt
2112.232644864,Halt
2112.252625408,Halt
2112.279700224,Halt
2112.305315328,Halt
2112.33113472,Halt
2112.357101568,Halt
2112.3831808,Halt
2112.409043712,Halt
2112.434288896,Halt
2112.46105088,Halt
2112.486499328,Halt
2112.511895808,Halt
2112.539237376,Halt
2112.564318976,Halt
2112.589702656,Halt
2112.615703552,Halt
2112.64238208,Halt
2112.668316416,Halt
2112.694482944,Halt
2112.720055296,Halt
2112.745673216,Halt
2112.771728128,Halt
2112.798217472,Halt
2112.824627968,Halt
2112.849942784,Halt
2112.877713152,Halt
2112.878201088,Halt
2112.90287744,Halt
2112.929284352,Halt
2112.955149568,Halt
2112.981247488,Halt
2113.006852352,Halt
2113.032696576,Halt
2113.059360512,Halt
2113.08385152,Halt
2113.110071552,Halt
2113.136547584,Halt
2113.162672384,Halt
2113.188440064,Halt
2113.215250432,Halt
2113.239894528,Halt
2113.266286336,Halt
2113.292548352,Halt
2113.319832064,Halt
2113.343284224,Halt
2113.369064704,Halt
2113.39564672,Halt
2113.420366336,Halt
2113.423741952,Halt
2113.445943552,Halt
2113.471081216,Halt
2113.496099328,Halt
2113.521734656,Halt
2113.548061184,Halt
2113.572829696,Halt
2113.573547776,Halt
2113.599618048,Halt
2113.625257216,Halt
2113.650747392,Halt
2113.677539584,Halt
2113.702215424,Halt
2113.728886016,Halt
2113.75579264,Halt
2113.781274368,Halt
2113.806836224,Halt
2113.833854976,Halt
2113.859491328,Halt
2113.885998336,Halt
2113.910647808,Halt
2113.93973376,Halt
2113.96280064,Halt
2113.971031296,Halt
2113.987136256,Halt
2114.013777408,Halt
2114.039531008,Halt
2114.06562048,Halt
2114.092788224,Halt
2114.11646208,Halt
2114.117590784,Halt
2114.143423232,Halt
2114.1693824,Halt
2114.195568896,Halt
2114.220964608,Halt
2114.247666944,Halt
2114.272491008,Halt
2114.298302208,Halt
2114.324518912,Halt
2114.35088768,Halt
2114.37723648,Halt
2114.40345984,Halt
2114.430926336,Halt
2114.45570816,Halt
2114.482080768,Halt
2114.511897856,Halt
2114.534288384,Halt
2114.561122048,Halt
2114.585201152,Halt
2114.611489024,Halt
2114.637508096,Halt
2114.661850368,Halt
2114.662670592,Halt
2114.687595008,Halt
2114.715041536,Halt
2114.740480768,Halt
2114.765883648,Halt
2114.79273344,Halt
2114.8181824,Halt
2114.844652032,Halt
2114.869460224,Halt
2114.895344384,Halt
2114.920680448,Halt
2114.946041856,Halt
2114.972608768,Halt
2114.998565888,Halt
2115.023848704,Halt
2115.050279936,Halt
2115.077645056,Halt
2115.10305536,Halt
2115.128474368,Halt
2115.154803712,Halt
2115.181257984,Halt
2115.206489344,Halt
2115.23247104,Halt
2115.259343872,Halt
2115.284368896,Halt
2115.286756608,Halt
2115.310377728,Halt
2115.336263936,Halt
2115.3629568,Halt
2115.388658176,Halt
2115.414334464,Halt
