timestamp,team,robot_id,position_x,position_y,position_w
2102.233723392,robots_blue,12,1257.469482421875,-1391.4639892578125,2.2619588375091553
2102.233723392,robots_blue,6,1330.4447021484375,894.903564453125,2.486557960510254
2102.233723392,robots_yellow,5,3982.919921875,971.1296997070312,2.8130221366882324
2102.233723392,robots_yellow,7,3962.12255859375,736.2691040039062,2.7260923385620117
2102.233723392,robots_yellow,2,2265.417236328125,-1466.1016845703125,2.7086517810821533
2102.233723392,robots_yellow,0,5602.1396484375,183.9327850341797,2.8851308822631836
2102.233723392,robots_yellow,3,2496.17236328125,1727.9681396484375,2.643028974533081
2102.233723392,robots_yellow,1,-574.9231567382812,-495.7744445800781,1.8198686838150024
2102.246426368,robots_blue,12,1229.6068115234375,-1371.18310546875,2.2666192054748535
2102.246426368,robots_blue,6,1309.0010986328125,879.0662841796875,2.4972434043884277
2102.246426368,robots_yellow,0,5602.814453125,184.12646484375,2.890216827392578
2102.246426368,robots_yellow,3,2469.8662109375,1718.78759765625,2.6286721229553223
2102.246426368,robots_yellow,5,3982.5283203125,970.856689453125,2.821004629135132
2102.246426368,robots_yellow,7,3963.638671875,737.080078125,2.7227563858032227
2102.246426368,robots_yellow,1,-554.5372924804688,-497.4532470703125,1.833522081375122
2102.246426368,robots_yellow,2,2246.7587890625,-1458.18896484375,2.685828924179077
2102.263955456,robots_blue,12,1201.451904296875,-1350.4345703125,2.269087314605713
2102.263955456,robots_blue,6,1288.8077392578125,864.8986206054688,2.471035957336426
2102.263955456,robots_yellow,3,2443.97265625,1707.2955322265625,2.6237521171569824
2102.263955456,robots_yellow,2,2226.16845703125,-1450.82470703125,2.701382637023926
2102.263955456,robots_yellow,0,5603.4609375,184.72201538085938,2.899219512939453
2102.263955456,robots_yellow,7,3963.485107421875,738.9606323242188,2.7177281379699707
2102.263955456,robots_yellow,5,3983.56640625,971.4303588867188,2.839479684829712
2102.263955456,robots_yellow,1,-533.77294921875,-499.346923828125,1.8427281379699707
2102.277956352,robots_blue,12,1174.36474609375,-1329.3992919921875,2.2689292430877686
2102.277956352,robots_blue,6,1267.288330078125,851.1201171875,2.4685115814208984
2102.277956352,robots_yellow,3,2418.037353515625,1696.33642578125,2.620126247406006
2102.277956352,robots_yellow,2,2205.790771484375,-1441.7354736328125,2.702918767929077
2102.277956352,robots_yellow,7,3964.176513671875,739.6555786132812,2.718074321746826
2102.277956352,robots_yellow,0,5603.095703125,184.86537170410156,2.9154767990112305
2102.277956352,robots_yellow,5,3983.534912109375,971.9981689453125,2.8423991203308105
2102.277956352,robots_yellow,1,-513.45947265625,-501.34649658203125,1.852142095565796
2102.304370688,robots_blue,12,1120.8992919921875,-1287.7821044921875,2.231811046600342
2102.304370688,robots_blue,6,1223.146240234375,822.6337280273438,2.419431686401367
2102.304370688,robots_yellow,3,2368.728759765625,1674.7520751953125,2.6377737522125244
2102.304370688,robots_yellow,7,3964.72802734375,740.9129028320312,2.7135801315307617
2102.304370688,robots_yellow,2,2165.421875,-1424.980712890625,2.7031116485595703
2102.304370688,robots_yellow,5,3983.907958984375,972.4443969726562,2.856389045715332
2102.304370688,robots_yellow,0,5603.2314453125,186.2346649169922,2.9164280891418457
2102.304370688,robots_yellow,1,-476.3899230957031,-506.664306640625,1.8709081411361694
2102.318347776,robots_blue,12,1095.988525390625,-1266.65283203125,2.214657783508301
2102.318347776,robots_blue,6,1202.5986328125,808.567138671875,2.3801043033599854
2102.318347776,robots_yellow,3,2344.84765625,1663.18017578125,2.6333212852478027
2102.318347776,robots_yellow,5,3984.01220703125,972.1154174804688,2.8520052433013916
2102.318347776,robots_yellow,7,3964.251220703125,741.1493530273438,2.710230827331543
2102.318347776,robots_yellow,0,5603.86376953125,185.61656188964844,2.911466121673584
2102.318347776,robots_yellow,2,2144.8193359375,-1415.279296875,2.6941118240356445
2102.318347776,robots_yellow,1,-458.7157287597656,-509.75592041015625,1.8776333332061768
2102.33266048,robots_blue,12,1071.3984375,-1245.9013671875,2.185520648956299
2102.33266048,robots_blue,6,1180.5567626953125,793.8510131835938,2.353348970413208
2102.33266048,robots_yellow,5,3983.769287109375,972.3792114257812,2.8626649379730225
2102.33266048,robots_yellow,3,2322.995361328125,1651.6513671875,2.6512484550476074
2102.33266048,robots_yellow,0,5603.748046875,187.19187927246094,2.920703649520874
2102.33266048,robots_yellow,7,3964.041259765625,741.2310180664062,2.7145023345947266
2102.33266048,robots_yellow,2,2125.297119140625,-1407.22314453125,2.6894941329956055
2102.33266048,robots_yellow,1,-440.5849304199219,-512.671142578125,1.8681601285934448
2102.34708352,robots_blue,12,1046.24609375,-1224.915283203125,2.161691665649414
2102.34708352,robots_blue,6,1159.5816650390625,779.7372436523438,2.325413227081299
2102.34708352,robots_yellow,5,3983.851318359375,972.3544311523438,2.8584558963775635
2102.34708352,robots_yellow,3,2301.689697265625,1638.69091796875,2.663905382156372
2102.34708352,robots_yellow,2,2104.96044921875,-1397.0924072265625,2.6847925186157227
2102.34708352,robots_yellow,7,3964.6259765625,741.5377807617188,2.715541124343872
2102.34708352,robots_yellow,0,5603.58935546875,189.1536102294922,2.916724681854248
2102.34708352,robots_yellow,1,-423.308349609375,-515.6664428710938,1.8644400835037231
2102.359264768,robots_blue,12,1042.0174560546875,-1201.310791015625,2.0861077308654785
2102.359264768,robots_blue,7,-3409.16650390625,2209.4423828125,0.7373749017715454
2102.359264768,robots_blue,5,-2075.959228515625,-358.6950988769531,0.3284856081008911
2102.359264768,robots_blue,1,-3844.756591796875,2294.357666015625,0.7430445551872253
2102.359264768,robots_blue,2,-2198.870361328125,3553.5439453125,-0.2786817252635956
2102.359264768,robots_blue,0,-5626.79296875,474.5810546875,0.7188442945480347
2102.359264768,robots_yellow,6,-2598.468017578125,-1015.19970703125,1.4876457452774048
2102.359264768,robots_yellow,1,-386.1110534667969,-522.1370239257812,1.8734811544418335
2102.359264768,robots_yellow,8,-2483.372314453125,3881.512451171875,-0.937706470489502
2102.362505216,robots_blue,12,1022.2821655273438,-1201.91357421875,2.1271581649780273
2102.362505216,robots_blue,6,1137.4930419921875,764.4392700195312,2.298459529876709
2102.362505216,robots_yellow,0,5602.77587890625,192.97816467285156,2.936218023300171
2102.362505216,robots_yellow,5,3984.265380859375,971.9404296875,2.8562283515930176
2102.362505216,robots_yellow,3,2279.06640625,1626.6048583984375,2.6742284297943115
2102.362505216,robots_yellow,7,3964.687255859375,742.1663208007812,2.727344036102295
2102.362505216,robots_yellow,2,2085.53271484375,-1389.10791015625,2.686795473098755
2102.362505216,robots_yellow,1,-406.8103942871094,-518.1207275390625,1.8758550882339478
2102.373709312,robots_blue,12,1017.8909912109375,-1180.1729736328125,2.0748214721679688
2102.373709312,robots_blue,7,-3411.84326171875,2208.6748046875,0.7294975519180298
2102.373709312,robots_blue,5,-2103.87109375,-380.14886474609375,0.31136417388916016
2102.373709312,robots_blue,1,-3842.39013671875,2289.5361328125,0.7294647097587585
2102.373709312,robots_blue,2,-2190.03515625,3554.808837890625,-0.28495925664901733
2102.373709312,robots_blue,0,-5626.4873046875,469.6925048828125,0.7198922634124756
2102.373709312,robots_yellow,6,-2604.24365234375,-1012.9268188476562,1.4773551225662231
2102.373709312,robots_yellow,8,-2477.987060546875,3872.9970703125,-0.9455569386482239
2102.373709312,robots_yellow,1,-370.9443054199219,-525.3190307617188,1.8618559837341309
2102.375303168,robots_blue,12,997.95263671875,-1181.124755859375,2.1045432090759277
2102.375303168,robots_blue,6,1116.9893798828125,748.4702758789062,2.2899909019470215
2102.375303168,robots_yellow,2,2066.29248046875,-1380.16748046875,2.693615436553955
2102.375303168,robots_yellow,5,3984.200439453125,972.0517578125,2.863903284072876
2102.375303168,robots_yellow,0,5602.96484375,195.96656799316406,2.949916124343872
2102.375303168,robots_yellow,7,3965.38623046875,741.5709838867188,2.7243757247924805
2102.375303168,robots_yellow,3,2258.406005859375,1614.1385498046875,2.6744325160980225
2102.375303168,robots_yellow,1,-392.31036376953125,-521.992919921875,1.8593908548355103
2102.388152832,robots_blue,12,994.1520385742188,-1159.075927734375,2.0450797080993652
2102.388152832,robots_blue,5,-2130.599609375,-400.8655090332031,0.2946889400482178
2102.388152832,robots_blue,7,-3413.382080078125,2206.3525390625,0.7310425043106079
2102.388152832,robots_blue,1,-3839.00927734375,2286.646484375,0.7169104814529419
2102.388152832,robots_blue,2,-2182.268798828125,3557.305419921875,-0.28602492809295654
2102.388152832,robots_blue,0,-5627.0966796875,464.85638427734375,0.7101622223854065
