timestamp,game_state_name
2395.005856512,DefendFreeKick
2395.031689728,DefendFreeKick
2395.057457152,DefendFreeKick
2395.083465472,DefendFreeKick
2395.10897664,DefendFreeKick
2395.134144512,DefendFreeKick
2395.159609344,DefendFreeKick
2395.185762304,DefendFreeKick
2395.211531008,DefendFreeKick
2395.220705536,DefendFreeKick
2395.239221248,DefendFreeKick
2395.264239872,DefendFreeKick
2395.289475328,DefendFreeKick
2395.315780352,DefendFreeKick
2395.341476864,DefendFreeKick
2395.349438208,DefendFreeKick
2395.367217152,DefendFreeKick
2395.37769472,DefendFreeKick
2395.393274112,DefendFreeKick
2395.418847744,DefendFreeKick
2395.444078848,DefendFreeKick
2395.469865984,DefendFreeKick
2395.496097536,DefendFreeKick
2395.523597824,DefendFreeKick
2395.547542272,DefendFreeKick
2395.573644288,DefendFreeKick
2395.600227584,DefendFreeKick
2395.62516352,DefendFreeKick
2395.650180352,DefendFreeKick
2395.676321536,GameRunning
2395.703648,GameRunning
2395.727775232,GameRunning
2395.736571392,GameRunning
2395.753133824,GameRunning
2395.763530496,GameRunning
2395.78157056,GameRunning
2395.807204608,GameRunning
2395.830044416,GameRunning
2395.857607936,GameRunning
2395.882797824,GameRunning
2395.90660224,GameRunning
2395.931883776,GameRunning
2395.95822208,GameRunning
2395.984421888,GameRunning
2396.02223872,GameRunning
2396.03674496,GameRunning
2396.062183168,GameRunning
2396.0874944,GameRunning
2396.113197824,GameRunning
2396.149324544,GameRunning
2396.165623808,GameRunning
2396.190573312,GameRunning
2396.215629824,GameRunning
2396.241368576,GameRunning
2396.267391232,GameRunning
2396.293300736,GameRunning
2396.319003392,GameRunning
2396.32064256,GameRunning
2396.344179968,GameRunning
2396.37061376,GameRunning
2396.39547648,GameRunning
2396.423990784,GameRunning
2396.447000064,GameRunning
2396.472290304,GameRunning
2396.472394752,GameRunning
2396.49765632,GameRunning
2396.524600576,GameRunning
2396.548781312,GameRunning
2396.574667264,GameRunning
2396.599592704,GameRunning
2396.606418176,GameRunning
2396.625443072,GameRunning
2396.650491904,GameRunning
2396.676185344,GameRunning
2396.701677312,GameRunning
2396.727429632,GameRunning
2396.755629824,GameRunning
2396.781151744,GameRunning
2396.804731392,GameRunning
2396.830495232,GameRunning
2396.856878592,GameRunning
2396.885388544,GameRunning
2396.907883776,GameRunning
2396.93302144,GameRunning
2396.958516224,GameRunning
2396.98467584,GameRunning
2397.011257856,GameRunning
2397.035814144,GameRunning
2397.062425344,GameRunning
2397.087529472,GameRunning
2397.112892416,GameRunning
2397.1399104,GameRunning
2397.167454208,GameRunning
2397.189701888,GameRunning
2397.215010816,GameRunning
2397.241705984,GameRunning
2397.267196416,GameRunning
2397.29497856,GameRunning
2397.318648576,GameRunning
2397.344341248,GameRunning
2397.344610816,GameRunning
2397.37021568,GameRunning
2397.397518592,GameRunning
2397.42278784,GameRunning
2397.446949376,GameRunning
2397.472467712,GameRunning
2397.49855744,GameRunning
2397.52375808,GameRunning
2397.535816704,GameRunning
2397.549241344,GameRunning
2397.574905856,GameRunning
2397.601073152,GameRunning
2397.626033408,GameRunning
2397.634794752,GameRunning
2397.65398272,GameRunning
2397.681188096,GameRunning
2397.703391488,GameRunning
2397.730244352,GameRunning
2397.754945792,GameRunning
2397.764007168,GameRunning
2397.782799104,GameRunning
2397.806055424,GameRunning
2397.831145216,GameRunning
2397.857115392,GameRunning
2397.8831744,GameRunning
2397.908739584,GameRunning
2397.933433088,GameRunning
2397.95936896,GameRunning
2397.985123328,GameRunning
2398.010311424,GameRunning
2398.036759552,GameRunning
2398.062952192,GameRunning
2398.088564224,GameRunning
2398.114679552,GameRunning
2398.140752128,GameRunning
2398.167514624,GameRunning
2398.193017088,GameRunning
2398.217544448,GameRunning
2398.242805248,GameRunning
2398.268897792,GameRunning
2398.277934592,GameRunning
2398.294952704,GameRunning
2398.31957888,GameRunning
2398.344923648,GameRunning
2398.370701568,GameRunning
2398.39660416,GameRunning
2398.421620224,GameRunning
