timestamp,game_state_name
947.527312896,GameRunning
947.55173248,GameRunning
947.582716928,GameRunning
947.602605568,GameRunning
947.627652096,GameRunning
947.654089216,GameRunning
947.681088512,GameRunning
947.70468096,GameRunning
947.732171264,GameRunning
947.757634048,GameRunning
947.794211584,GameRunning
947.796923392,GameRunning
947.81559168,GameRunning
947.841040128,GameRunning
947.867629056,GameRunning
947.89554432,GameRunning
947.922402304,GameRunning
947.94936832,GameRunning
947.970853632,GameRunning
947.996187136,GameRunning
948.026677504,GameRunning
948.049517568,GameRunning
948.081436672,GameRunning
948.099446784,GameRunning
948.103106816,GameRunning
948.144790016,GameRunning
948.15215872,GameRunning
948.181296896,GameRunning
948.204525312,GameRunning
948.233891328,GameRunning
948.255091968,GameRunning
948.28076032,GameRunning
948.307508736,GameRunning
948.333593856,GameRunning
948.369316096,GameRunning
948.383637248,GameRunning
948.41052416,GameRunning
948.439289344,GameRunning
948.461804544,GameRunning
948.486871808,GameRunning
948.512582144,GameRunning
948.5374848,GameRunning
948.542165248,GameRunning
948.563141376,GameRunning
948.563796224,GameRunning
948.59310464,GameRunning
948.61741952,GameRunning
948.64862592,GameRunning
948.6673088,GameRunning
948.695099904,GameRunning
948.747526144,GameRunning
948.770747904,GameRunning
948.801360384,GameRunning
948.82610432,Stop
948.84882816,Stop
948.87602944,Stop
948.900264704,Stop
948.905496576,Stop
948.929043968,Stop
948.95890304,Stop
948.9777856,Stop
949.006655232,Stop
949.033991424,Stop
949.056110336,Stop
949.08420864,Stop
949.111102464,Stop
949.134048,Stop
949.1660864,Stop
949.184926208,Stop
949.20012288,Stop
949.223077632,Stop
949.260351232,Stop
949.278064896,Stop
949.294879488,Stop
949.322004992,Stop
949.34591104,Stop
949.371359744,Stop
949.397958912,Stop
949.424357632,Stop
949.451977984,Stop
949.475251968,Stop
949.502707456,Stop
949.526590208,Stop
949.552017152,Stop
949.57819392,Stop
949.603982592,Stop
949.6298048,Stop
949.6559424,Stop
949.68060544,Stop
949.716690432,Stop
949.732265472,Stop
949.759190016,Stop
949.794420736,Stop
949.809079296,Stop
949.835825152,Stop
949.838905856,Stop
949.861313024,Stop
949.885857536,Stop
949.920553472,DirectAlly
949.938177024,DirectAlly
949.965807872,DirectAlly
949.992858624,DirectAlly
950.015301632,DirectAlly
950.042615808,DirectAlly
950.066906112,DirectAlly
950.092913152,GameRunning
950.125671168,GameRunning
950.143101952,GameRunning
950.16930432,GameRunning
950.194764032,GameRunning
950.223662592,GameRunning
950.247830528,GameRunning
950.274648832,GameRunning
950.298381568,GameRunning
950.323521536,GameRunning
950.3252992,GameRunning
950.352891136,GameRunning
950.376437504,GameRunning
950.401730048,GameRunning
950.4260224,GameRunning
950.453935104,GameRunning
950.485396992,GameRunning
950.505504256,GameRunning
950.532037632,GameRunning
950.557467648,GameRunning
950.582554624,GameRunning
950.607567872,GameRunning
950.614718464,GameRunning
950.63168128,GameRunning
950.656822016,GameRunning
950.682344192,GameRunning
950.687255552,GameRunning
950.707927808,GameRunning
950.708544768,GameRunning
950.738139136,GameRunning
950.763202048,GameRunning
950.786110464,GameRunning
950.811522816,GameRunning
950.811858688,GameRunning
950.837896192,GameRunning
950.863657728,GameRunning
950.887829504,GameRunning
950.914644736,GameRunning
950.94058496,GameRunning
950.9673216,GameRunning
950.993853696,GameRunning
951.017256448,GameRunning
951.044110848,GameRunning
951.07024896,GameRunning
951.098744832,GameRunning
951.123447808,GameRunning
951.124237056,GameRunning
951.147462912,GameRunning
951.176056832,GameRunning
951.200458752,GameRunning
951.226461696,GameRunning
951.2559168,GameRunning
951.257807104,GameRunning
951.279808256,GameRunning
951.303542016,GameRunning
951.330206976,GameRunning
951.355550208,GameRunning
951.381106176,GameRunning
951.406797824,GameRunning
951.433905152,GameRunning
951.458625536,GameRunning
951.460944384,GameRunning
951.484685056,GameRunning
951.50946176,GameRunning
951.535521024,GameRunning
951.56363392,GameRunning
951.564310528,GameRunning
951.588550656,GameRunning
951.612068608,GameRunning
951.642120448,GameRunning
951.650947584,GameRunning
951.677388032,GameRunning
951.70609024,GameRunning
951.726811136,GameRunning
951.754178816,GameRunning
951.778094848,GameRunning
951.803646976,GameRunning
951.829840896,GameRunning
951.853565696,GameRunning
951.879168768,GameRunning
951.907389952,GameRunning
951.930787328,GameRunning
951.9567808,GameRunning
951.9827712,GameRunning
952.009241344,GameRunning
952.034718976,GameRunning
952.062661888,GameRunning
952.08704512,GameRunning
952.112649472,GameRunning
952.13885568,GameRunning
952.165439744,GameRunning
952.193787904,GameRunning
952.219653888,GameRunning
952.241438208,GameRunning
952.268007168,GameRunning
952.295080448,GameRunning
952.328842496,GameRunning
952.348479488,GameRunning
952.361410304,GameRunning
952.390881024,GameRunning
952.415606016,GameRunning
952.43961088,GameRunning
952.46646272,GameRunning
952.492538368,GameRunning
952.522496512,GameRunning
952.542466304,GameRunning
952.56782592,GameRunning
952.595163904,GameRunning
952.601776896,GameRunning
952.62354304,GameRunning
952.647399936,GameRunning
952.672641536,GameRunning
952.69849728,GameRunning
