timestamp,position_x,position_y
953.959766016,5386.54833984375,-1371.7799072265625
953.976405248,5385.4189453125,-1372.549560546875
953.9892608,5385.82470703125,-1372.8695068359375
954.00351488,5386.84375,-1371.2021484375
954.016114176,5387.11376953125,-1372.30810546875
954.052665344,5385.40625,-1371.61572265625
954.062157312,5386.48388671875,-1371.77197265625
954.074010368,5385.8251953125,-1371.153564453125
954.08989184,5384.658203125,-1371.8311767578125
954.102702336,5385.2568359375,-1371.4312744140625
954.120424192,5385.81640625,-1371.459228515625
954.134739968,5385.708984375,-1371.091552734375
954.144765184,5385.58154296875,-1371.7984619140625
954.162148352,5385.5927734375,-1371.676513671875
954.179278336,5385.21044921875,-1371.872802734375
954.189404416,5385.3017578125,-1372.278564453125
954.203365632,5385.62060546875,-1372.9891357421875
954.216751872,5385.107421875,-1373.0059814453125
954.234055168,5386.24560546875,-1371.7806396484375
954.244867072,5386.251953125,-1373.3858642578125
954.259244288,5385.82958984375,-1371.68505859375
954.288406272,5386.38671875,-1372.8448486328125
954.303420672,5384.74365234375,-1372.840087890625
954.322499328,5386.3271484375,-1370.9981689453125
954.331940352,5385.927734375,-1372.06494140625
954.345149696,5386.17626953125,-1372.0228271484375
954.36441984,5387.0205078125,-1371.90869140625
954.373901312,5386.53564453125,-1372.3885498046875
954.38882816,5385.2529296875,-1371.9200439453125
954.419395584,5385.76123046875,-1372.193115234375
954.432240128,5385.8740234375,-1372.7156982421875
954.445414656,5386.07568359375,-1373.463134765625
954.462491136,5386.59228515625,-1372.18701171875
954.476642304,5386.2763671875,-1372.612060546875
954.487659264,5385.94677734375,-1371.4017333984375
954.504202496,5386.10009765625,-1372.5377197265625
954.520593664,5386.56689453125,-1373.0672607421875
954.53163136,5386.11669921875,-1372.0819091796875
954.545161216,5386.56689453125,-1372.493408203125
954.56098816,5386.14501953125,-1371.2972412109375
954.591263488,5386.33984375,-1372.6654052734375
954.602452224,5386.01025390625,-1373.5465087890625
954.619684096,5380.69287109375,-1382.331298828125
954.636342528,5368.69384765625,-1405.59033203125
954.645116672,5355.28759765625,-1427.9578857421875
954.666054656,5341.90625,-1451.6544189453125
954.68119424,5324.7470703125,-1474.5311279296875
954.703410944,5289.13427734375,-1521.958251953125
954.717797888,5269.77197265625,-1544.0338134765625
954.731593728,5248.92041015625,-1565.49609375
954.746580992,5227.16015625,-1587.544921875
954.774227968,5178.986328125,-1631.592041015625
954.788398336,5151.8505859375,-1652.401123046875
954.803044608,5124.73876953125,-1672.6986083984375
954.819664896,5096.517578125,-1693.1617431640625
954.832267008,5067.38525390625,-1714.0689697265625
954.845021952,5036.2080078125,-1733.0238037109375
954.859444224,5005.3779296875,-1752.6551513671875
954.875003904,4972.0009765625,-1769.3502197265625
954.88948096,4935.94482421875,-1787.5184326171875
954.902119424,4899.65087890625,-1808.061767578125
954.916566528,4864.46484375,-1825.9368896484375
954.930768384,4826.9951171875,-1840.8865966796875
954.947055616,4789.47509765625,-1856.3192138671875
954.962364416,4749.8505859375,-1871.4361572265625
954.977278208,4709.822265625,-1888.1090087890625
954.988493824,4669.0615234375,-1902.4188232421875
955.018958336,4585.90625,-1930.6461181640625
955.035642112,4542.7919921875,-1942.185546875
955.048114688,4499.07568359375,-1953.055908203125
955.062062336,4454.5673828125,-1964.04541015625
955.096014336,4363.6533203125,-1985.037353515625
955.10436608,4318.27587890625,-1993.363037109375
955.11694336,4272.25048828125,-2001.3822021484375
955.13568384,4225.23388671875,-2010.821044921875
955.145147392,4178.52392578125,-2017.1607666015625
955.163247872,4132.0244140625,-2024.4351806640625
955.188688128,4035.9599609375,-2035.1600341796875
955.205231872,3988.174072265625,-2039.6614990234375
955.216882432,3940.889404296875,-2043.094970703125
955.232340736,3892.976806640625,-2046.0982666015625
955.246770432,3847.05908203125,-2047.7078857421875
955.25951488,3797.626953125,-2049.85888671875
955.278213632,3756.0078125,-2053.967041015625
955.305840384,3724.59716796875,-2086.764404296875
955.319761152,3706.965576171875,-2101.909912109375
955.330894592,3690.07080078125,-2115.74755859375
