timestamp,game_state_name
2229.216118016,BallPlacementAlly
2229.241403904,BallPlacementAlly
2229.267138048,BallPlacementAlly
2229.29310336,BallPlacementAlly
2229.31924864,BallPlacementAlly
2229.344153856,BallPlacementAlly
2229.370743552,BallPlacementAlly
2229.396329472,BallPlacementAlly
2229.42176,BallPlacementAlly
2229.447241216,BallPlacementAlly
2229.47250176,BallPlacementAlly
2229.499131904,BallPlacementAlly
2229.524841472,BallPlacementAlly
2229.55044352,BallPlacementAlly
2229.575011584,BallPlacementAlly
2229.604083712,BallPlacementAlly
2229.626475008,BallPlacementAlly
2229.652027136,BallPlacementAlly
2229.677695744,BallPlacementAlly
2229.70374016,BallPlacementAlly
2229.7077184,BallPlacementAlly
2229.729330944,BallPlacementAlly
2229.755486464,BallPlacementAlly
2229.761136384,BallPlacementAlly
2229.780921344,BallPlacementAlly
2229.806550784,BallPlacementAlly
2229.832845056,BallPlacementAlly
2229.858455552,BallPlacementAlly
2229.883944192,BallPlacementAlly
2229.910105856,BallPlacementAlly
2229.935569664,BallPlacementAlly
2229.961002496,BallPlacementAlly
2229.986635776,BallPlacementAlly
2230.01257856,BallPlacementAlly
2230.037685504,BallPlacementAlly
2230.06358656,BallPlacementAlly
2230.089532672,BallPlacementAlly
2230.114786816,BallPlacementAlly
2230.140431872,BallPlacementAlly
2230.165888768,BallPlacementAlly
2230.191191552,BallPlacementAlly
2230.216753664,BallPlacementAlly
2230.242526208,BallPlacementAlly
2230.26878592,BallPlacementAlly
2230.294202112,BallPlacementAlly
2230.319670016,BallPlacementAlly
2230.345490176,BallPlacementAlly
2230.371510528,BallPlacementAlly
2230.39699712,BallPlacementAlly
2230.42265984,BallPlacementAlly
2230.432493568,BallPlacementAlly
2230.448655616,BallPlacementAlly
2230.474304512,BallPlacementAlly
2230.500762368,BallPlacementAlly
2230.525397248,BallPlacementAlly
2230.5507456,BallPlacementAlly
2230.576022528,BallPlacementAlly
2230.601213696,BallPlacementAlly
2230.626781952,BallPlacementAlly
2230.6527552,BallPlacementAlly
2230.678896896,BallPlacementAlly
2230.705222144,BallPlacementAlly
2230.730395904,BallPlacementAlly
2230.756189696,BallPlacementAlly
2230.782097664,BallPlacementAlly
2230.808039424,BallPlacementAlly
2230.833131008,BallPlacementAlly
2230.858712064,BallPlacementAlly
2230.884869632,BallPlacementAlly
2230.910639616,BallPlacementAlly
2230.9368576,BallPlacementAlly
2230.963428352,BallPlacementAlly
2230.988228352,BallPlacementAlly
2231.014496256,BallPlacementAlly
2231.040243456,BallPlacementAlly
2231.040701696,BallPlacementAlly
2231.065406464,BallPlacementAlly
2231.091605504,BallPlacementAlly
2231.117177088,BallPlacementAlly
2231.143063296,BallPlacementAlly
2231.168296704,BallPlacementAlly
2231.194147328,BallPlacementAlly
2231.220073728,BallPlacementAlly
2231.246597888,BallPlacementAlly
2231.271851008,BallPlacementAlly
2231.29739904,BallPlacementAlly
2231.32300032,BallPlacementAlly
2231.348620032,BallPlacementAlly
2231.376089344,BallPlacementAlly
2231.400410368,BallPlacementAlly
2231.401148416,BallPlacementAlly
2231.426648064,BallPlacementAlly
2231.451929344,BallPlacementAlly
2231.47829376,BallPlacementAlly
2231.504583936,BallPlacementAlly
2231.505248,BallPlacementAlly
2231.530172672,BallPlacementAlly
2231.556198144,BallPlacementAlly
2231.582389504,BallPlacementAlly
2231.608568576,BallPlacementAlly
2231.633114368,BallPlacementAlly
2231.658369024,BallPlacementAlly
2231.684858112,BallPlacementAlly
2231.71083648,BallPlacementAlly
2231.735591424,BallPlacementAlly
2231.761741568,BallPlacementAlly
2231.786993152,BallPlacementAlly
2231.812697088,BallPlacementAlly
2231.838377984,BallPlacementAlly
2231.863877376,BallPlacementAlly
2231.88902016,BallPlacementAlly
2231.915322112,BallPlacementAlly
2231.940795392,BallPlacementAlly
2231.94731264,BallPlacementAlly
2231.966975232,BallPlacementAlly
2231.993275648,BallPlacementAlly
2232.018668032,BallPlacementAlly
2232.043804928,BallPlacementAlly
2232.06957952,BallPlacementAlly
2232.095055104,BallPlacementAlly
2232.126326016,BallPlacementAlly
2232.151923456,BallPlacementAlly
2232.179459328,BallPlacementAlly
2232.20480512,BallPlacementAlly
2232.229342976,BallPlacementAlly
2232.255387648,BallPlacementAlly
2232.281217024,BallPlacementAlly
2232.3079168,BallPlacementAlly
2232.333797888,BallPlacementAlly
2232.358885632,BallPlacementAlly
2232.384453888,BallPlacementAlly
2232.410248192,BallPlacementAlly
2232.436045312,BallPlacementAlly
2232.461755904,BallPlacementAlly
2232.487752448,BallPlacementAlly
2232.514235648,BallPlacementAlly
2232.539859456,BallPlacementAlly
2232.565487104,BallPlacementAlly
2232.59393792,BallPlacementAlly
2232.615730176,BallPlacementAlly
2232.641643008,BallPlacementAlly
2232.648893184,BallPlacementAlly
2232.667861504,BallPlacementAlly
2232.693802752,BallPlacementAlly
2232.720736768,BallPlacementAlly
2232.744301056,BallPlacementAlly
2232.77012608,BallPlacementAlly
2232.795894272,BallPlacementAlly
2232.82236672,BallPlacementAlly
2232.846965248,BallPlacementAlly
2232.872453632,BallPlacementAlly
2232.898162176,BallPlacementAlly
2232.924261632,BallPlacementAlly
2232.95198976,BallPlacementAlly
2232.95478144,Stop
2232.980190208,Stop
2233.007675648,Stop
2233.030994688,Stop
2233.035172864,Stop
2233.060415744,Stop
2233.08219136,Stop
2233.109546752,Stop
2233.13615616,Stop
2233.16098176,Stop
2233.186884352,Stop
2233.2127168,Stop
2233.238644992,Stop
2233.247391744,Stop
2233.267034368,Stop
2233.293069568,Stop
2233.31661824,Stop
2233.342775552,Stop
2233.3689472,Stop
2233.395526144,Stop
2233.422792704,Stop
2233.445479424,Stop
2233.471058688,Stop
2233.496550912,Stop
2233.523405312,Stop
2233.551278848,Stop
2233.573929984,Stop
2233.599407872,Stop
2233.632387584,Stop
2233.651271936,Stop
2233.675910912,Stop
2233.702176768,Stop
2233.72772992,Stop
2233.7538304,Stop
2233.780863744,Stop
2233.804130304,Stop
2233.829504256,Stop
2233.856429824,Stop
2233.881015808,Stop
2233.910635008,Stop
2233.931808512,Stop
2233.957165824,Stop
2233.983108096,Stop
2234.009188096,Stop
2234.009499136,Stop
2234.036187904,Stop
2234.059959552,Stop
2234.086697216,Stop
2234.111798016,Stop
2234.139788032,Stop
2234.163313664,Stop
2234.18954624,Stop
2234.215236864,Stop
2234.240848128,Stop
2234.2668608,Stop
2234.292522496,Stop
2234.317601536,Stop
2234.343455232,Stop
2234.369590528,Stop
2234.395726336,Stop
2234.422592256,Stop
2234.448458752,Stop
2234.473092352,Stop
2234.498490624,Stop
2234.524885248,Stop
2234.532325888,Stop
2234.553103872,Stop
2234.576128,Stop
2234.602526208,Stop
2234.627416832,Stop
2234.652941824,Stop
2234.68445696,Stop
2234.707984384,Stop
2234.731428864,Stop
