timestamp,position_x,position_y
1960.999835392,-3386.071044921875,-4294.23388671875
1961.03659008,-3386.636962890625,-4293.88525390625
1961.12856192,-3385.75341796875,-4294.31640625
1961.143077632,-3386.892822265625,-4294.79150390625
1961.200155648,-3386.63134765625,-4294.0703125
1961.271899392,-3386.987548828125,-4293.6220703125
1961.3286848,-3386.325439453125,-4293.55224609375
1961.357303296,-3386.5400390625,-4293.6123046875
1961.401073664,-3386.228759765625,-4293.3779296875
1961.419725568,-3386.32373046875,-4293.7744140625
1961.47182592,-3386.599609375,-4293.96484375
1961.50243968,-3386.427978515625,-4293.60986328125
1961.528270592,-3386.568603515625,-4294.69580078125
1961.586044672,-3386.864013671875,-4293.1328125
1961.614345728,-3386.840087890625,-4293.0087890625
1961.628378624,-3387.03076171875,-4292.33447265625
1961.728626688,-3330.878173828125,-4210.43505859375
1961.74334336,-3290.633056640625,-4151.6875
1961.800090368,-3137.509033203125,-3921.89306640625
1961.814498816,-3100.8125,-3867.585693359375
1961.871926016,-2958.34423828125,-3657.793701171875
1961.886541312,-2924.904541015625,-3605.805908203125
1961.951911936,-2792.874755859375,-3408.673828125
1961.962739456,-2760.5576171875,-3358.68701171875
1961.999905024,-2668.60205078125,-3225.05078125
1962.014791168,-2637.47705078125,-3178.702880859375
1962.049261568,-2579.611572265625,-3097.884033203125
1962.079823872,-2521.207763671875,-3011.8251953125
1962.091654912,-2494.795166015625,-2974.34326171875
1962.128255488,-2412.8447265625,-2855.597900390625
1962.143453184,-2385.993408203125,-2816.76416015625
1962.200133376,-2277.970703125,-2661.972900390625
1962.214609664,-2250.582275390625,-2623.324462890625
1962.414269696,-1878.276611328125,-2089.906982421875
1962.471585536,-1773.9005126953125,-1939.337890625
1962.48627072,-1747.822021484375,-1901.653564453125
1962.521824256,-1696.3974609375,-1826.366455078125
1962.53304576,-1670.5513916015625,-1790.7362060546875
1962.600141568,-1540.7193603515625,-1604.3203125
1962.628297728,-1490.8448486328125,-1530.2451171875
1962.728220672,-1441.4520263671875,-1487.333251953125
1962.742778368,-1441.47607421875,-1488.3074951171875
1962.799875584,-1441.8961181640625,-1489.8577880859375
1962.871885056,-1443.6109619140625,-1495.980712890625
1962.928236544,-1443.1776123046875,-1505.7275390625
1962.943181824,-1441.9332275390625,-1509.365966796875
1962.95756032,-1442.011962890625,-1511.085205078125
1962.99990144,-1441.5626220703125,-1520.7548828125
1963.471424,-1307.15380859375,-1492.46630859375
1963.486099968,-1306.8758544921875,-1489.9688720703125
1963.528275968,-1301.7186279296875,-1483.2388916015625
1963.572045568,-1296.3214111328125,-1476.9931640625
1963.614188288,-1288.150634765625,-1472.6925048828125
1963.64282368,-1286.3985595703125,-1467.9808349609375
1963.672586496,-1281.0992431640625,-1465.923583984375
1963.800273408,-1260.198974609375,-1464.2147216796875
