timestamp,robot_id,move_x,move_y,move_w,actuation_kick_strength,actuation_front,actuation_chip,actuation_charge,actuation_dribbler,actuation_dribbler_velocity
796.260631296,2,-0.12848761204232742,-0.10490631053361085,1.2099642753601074,0.0,False,False,True,False,0.0
796.26063872,5,0.0,-0.0,-0.05964635283941035,0.0,False,False,True,False,0.0
796.260672256,1,0.0,-0.0,-0.12386342923442156,0.0,False,False,True,False,0.0
796.260718848,2,-0.12928306364688347,-0.1030528120173776,1.2119908332824707,0.0,False,False,True,False,0.0
796.261263104,0,0.0,-0.0,0.04254333286676548,6.5,False,True,False,False,0.0
796.262631168,7,-0.5056571908567588,-1.2453967528518943,0.0364206843980277,0.0,False,False,True,False,0.0
796.263943936,8,0.27066368881703406,-0.6267669800991991,-2.597850083307145,0.0,False,False,True,False,0.0
796.265579776,4,0.6784564691209987,-0.28737742834740504,3.6510626950798746,0.0,False,False,True,False,0.0
796.27013248,2,-0.1286850854831811,-0.10379856157384582,1.2119908332824707,0.0,False,False,True,False,0.0
796.270176,1,0.0,-0.0,-0.12583853548334217,0.0,False,False,True,False,0.0
796.270212352,2,-0.12942584592413675,-0.1018187592512617,1.215688705444336,0.0,False,False,True,False,0.0
796.270132224,5,0.0,-0.0,-0.05806002420514175,0.0,False,False,True,False,0.0
796.2746048,5,0.0,-0.0,-0.05740743964951491,0.0,False,False,True,False,0.0
796.27462144,2,-0.12954453837200308,-0.10166770336065135,1.215688705444336,0.0,False,False,True,False,0.0
796.274637824,1,0.0,-0.0,-0.12601276361078106,0.0,False,False,True,False,0.0
796.274661376,5,0.0,-0.0,-0.057507895681807496,0.0,False,False,True,False,0.0
796.27468416,1,0.0,-0.0,-0.12611321964307365,0.0,False,False,True,False,0.0
796.2747072,2,-0.13059169801799977,-0.10037980167355402,1.217775821685791,0.0,False,False,True,False,0.0
796.2748096,0,0.0,-0.0,0.03827017753132509,6.5,False,True,False,False,0.0
796.276390144,7,-0.5097943153935807,-1.2444259313133927,0.048112972803731675,0.0,False,False,True,False,0.0
796.27782272,8,0.29270199531380503,-0.6606165008186619,-2.594913827605086,0.0,False,False,True,False,0.0
796.279151872,4,0.713380710585303,-0.3021150957710384,3.6484820589778413,0.0,False,False,True,False,0.0
796.28528896,2,-0.130201885872528,-0.10088491012279124,1.217775821685791,0.0,False,False,True,False,0.0
796.285497856,5,0.0,-0.0,-0.056636175750010405,0.0,False,False,True,False,0.0
796.285507328,1,0.0,-0.0,-0.12614451404979618,0.0,False,False,True,False,0.0
796.289953536,0,0.0,-0.0,0.038613916562079,6.5,False,True,False,False,0.0
796.294311168,8,0.298929819864575,-0.6663908691417846,-2.5886529158000045,0.0,False,False,True,False,0.0
796.294370304,7,-0.4892426439679096,-1.2523486827154173,0.05770226771804551,0.0,False,False,True,False,0.0
796.295535872,4,0.682353865743882,-0.2877960660872119,3.6470095559274425,0.0,False,False,True,False,0.0
796.301328128,2,-0.13134045422857638,-0.09921979946782081,1.2216730117797852,0.0,False,False,True,False,0.0
796.301366272,5,0.0,-0.0,-0.056118954487118344,0.0,False,False,True,False,0.0
796.301414912,1,0.0,-0.0,-0.12421168688858159,0.0,False,False,True,False,0.0
796.301485568,5,0.0,-0.0,-0.055667042559778675,0.0,False,False,True,False,0.0
796.301511936,1,0.0,-0.0,-0.12375977496124406,0.0,False,False,True,False,0.0
796.30153216,2,-0.13169107265342167,-0.09790440088698157,1.2271151542663574,0.0,False,False,True,False,0.0
796.30445184,0,0.0,-0.0,0.042031984221106454,6.5,False,True,False,False,0.0
796.306686464,2,-0.13107164008945457,-0.0987321401262429,1.2271151542663574,0.0,False,False,True,False,0.0
796.306730496,5,0.0,-0.0,-0.05573332440386664,0.0,False,False,True,False,0.0
796.306755072,1,0.0,-0.0,-0.12550547210538313,0.0,False,False,True,False,0.0
796.306822912,2,-0.13131175679111257,-0.09827646467622686,1.230074405670166,0.0,False,False,True,False,0.0
796.306844672,5,0.0,-0.0,-0.05555374946605838,0.0,False,False,True,False,0.0
