timestamp,game_state_name
2070.164659968,Halt
2070.189682176,Halt
2070.21495424,Halt
2070.2407232,Halt
2070.266276864,Halt
2070.292724224,Halt
2070.3183424,Halt
2070.343789568,Halt
2070.369181184,Halt
2070.394935552,Halt
2070.420599296,Halt
2070.447269632,Halt
2070.472638208,Halt
2070.498606848,Halt
2070.523792384,Halt
2070.550457856,Halt
2070.575899648,Halt
2070.60193536,Halt
2070.627426048,Halt
2070.653182464,Halt
2070.678942464,Halt
2070.705341696,Halt
2070.730444032,Halt
2070.756431872,Halt
2070.782197504,Halt
2070.807884032,Halt
2070.8340992,Halt
2070.861458432,Halt
2070.885680128,Halt
2070.911202304,Halt
2070.936324352,Halt
2070.962534912,Halt
2070.987742208,Halt
2071.013940736,Halt
2071.040224,Halt
2071.06590976,Halt
2071.091390208,Halt
2071.11699072,Halt
2071.143005952,Halt
2071.168720896,Halt
2071.194406912,Halt
2071.20164992,Halt
2071.220137984,Halt
2071.246094336,Halt
2071.27156992,Halt
2071.297512704,Halt
2071.323120128,Halt
2071.348721664,Halt
2071.37470464,Halt
2071.401059584,Halt
2071.4264384,Halt
2071.452142592,Halt
2071.478091008,Halt
2071.504308224,Halt
2071.504422912,Halt
2071.529539584,Halt
2071.555548672,Halt
2071.581774848,Halt
2071.607174656,Halt
2071.633426432,Halt
2071.659223296,Halt
2071.685516544,Halt
2071.71145344,Halt
2071.736959744,Halt
2071.7628096,Halt
2071.78822784,Halt
2071.813468416,Halt
2071.83929728,Halt
2071.864808704,Halt
2071.890208,Halt
2071.915680512,Halt
2071.941239552,Halt
2071.966988288,Halt
2071.97331328,Halt
2071.99279232,Halt
2072.017975552,Halt
2072.044130048,Halt
2072.069870336,Halt
2072.073420032,Halt
2072.09579776,Halt
2072.102089216,Halt
2072.121515008,Halt
2072.146607104,Halt
2072.172043008,Halt
2072.197887488,Halt
2072.223462144,Halt
2072.248787968,Halt
2072.27439104,Halt
2072.30018688,Halt
2072.325394688,Halt
2072.35095936,Halt
2072.376367872,Halt
2072.401875456,Halt
2072.42772096,Halt
2072.453061376,Halt
2072.478568192,Halt
2072.504045056,Halt
2072.52962688,Halt
2072.555941888,Halt
2072.581593856,Halt
2072.607127808,Halt
2072.632581376,Halt
2072.658364672,Halt
2072.683672576,Halt
2072.709336576,Halt
2072.734529536,Halt
2072.760276992,Halt
2072.785589504,Halt
2072.811061504,Halt
2072.837869568,Halt
2072.862949632,Halt
2072.888939264,Halt
2072.914467584,Halt
2072.940154112,Halt
2072.966194176,Halt
2072.993514752,Halt
2073.019211008,Halt
2073.04441216,Halt
2073.07063296,Halt
2073.095529728,Halt
2073.1222592,Halt
2073.146821376,Halt
2073.173681664,Halt
2073.198317312,Halt
2073.201408,Halt
2073.22398976,Halt
2073.250101248,Halt
2073.27598208,Halt
2073.30103552,Halt
2073.32642816,Halt
2073.3520192,Halt
2073.377536,Halt
2073.403596288,Halt
2073.430009344,Halt
2073.456003328,Halt
2073.482037248,Halt
2073.508128768,Halt
2073.534199552,Halt
2073.560413696,Halt
2073.585776128,Halt
2073.611231744,Halt
2073.637519104,Halt
2073.66272512,Halt
2073.688056832,Halt
2073.713849088,Halt
2073.74071936,Halt
2073.76656512,Halt
2073.792803072,Halt
2073.818610432,Halt
2073.844431104,Halt
2073.87074176,Halt
2073.90221952,Halt
2073.92210048,Halt
2073.947634944,Halt
2073.973449472,Halt
2074.001121792,Halt
2074.029320704,Halt
2074.055871488,Halt
2074.081075456,Halt
2074.106751232,Halt
2074.132190976,Halt
2074.158203904,Halt
2074.1841984,Halt
2074.210196736,Halt
2074.236023808,Halt
2074.261422848,Halt
2074.286912256,Halt
2074.311955968,Halt
2074.337534208,Halt
2074.363840256,Halt
2074.38938496,Halt
2074.414953216,Halt
2074.440482048,Halt
2074.46630528,Halt
2074.492378624,Halt
2074.5181888,Halt
2074.543674112,Halt
2074.569161984,Halt
2074.594456576,Halt
2074.620525824,Halt
2074.646561536,Halt
2074.672315648,Halt
2074.702021632,Halt
2074.723101184,Halt
2074.748428544,Halt
2074.774086144,Halt
2074.80152704,Halt
2074.830520064,Halt
2074.851446272,Halt
2074.877930496,Halt
2074.902799872,Halt
2074.929053952,Halt
2074.954439168,Halt
2074.981158656,Halt
2075.006463744,Halt
2075.032030976,Halt
2075.057542144,Halt
2075.082894336,Halt
2075.108244992,Halt
2075.133752832,Halt
2075.159406336,Halt
2075.18506752,Halt
2075.210841088,Halt
2075.236658176,Halt
2075.263094016,Halt
2075.28894592,Halt
2075.314884864,Halt
2075.340953088,Halt
2075.365910528,Halt
2075.3915264,Halt
2075.417323264,Halt
2075.442925568,Halt
2075.468223232,Halt
2075.493820672,Halt
2075.519023104,Halt
2075.54564992,Halt
2075.571089664,Halt
2075.596790784,Halt
2075.62281088,Halt
2075.648639488,Halt
2075.674908416,Halt
2075.701504,Halt
2075.726414592,Halt
2075.752234496,Halt
2075.752510976,Halt
2075.778215168,Halt
2075.80367616,Halt
2075.82948992,Halt
2075.855307776,Halt
2075.858401024,Halt
2075.880944896,Halt
