timestamp,position_x,position_y
2311.252215296,5042.60595703125,4175.978515625
2311.2673728,5042.548828125,4176.74462890625
2311.27856128,5044.12109375,4177.22802734375
2311.292128512,5043.3232421875,4177.3681640625
2311.3072128,5044.01611328125,4175.943359375
2311.320813824,5044.05908203125,4176.35986328125
2311.338011904,5042.939453125,4176.640625
2311.352246272,5043.14990234375,4176.2001953125
2311.365195264,5043.58447265625,4176.123046875
2311.380629248,5043.52734375,4176.08837890625
2311.395549184,5043.44091796875,4176.22607421875
2311.406383104,5043.64306640625,4176.80029296875
2311.424474368,5043.80908203125,4175.8544921875
2311.436196352,5044.12353515625,4177.55224609375
2311.450742528,5043.70458984375,4176.7744140625
2311.463805184,5044.1806640625,4177.2236328125
2311.487297024,5042.99853515625,4177.09326171875
2311.496391936,5042.90380859375,4176.3603515625
2311.506588672,5043.72900390625,4176.69384765625
2311.521694208,5043.3837890625,4176.046875
2311.535461376,5043.94384765625,4177.0927734375
2311.549880832,5043.09130859375,4176.568359375
2311.563739136,5043.46044921875,4175.80859375
2311.57823616,5043.70458984375,4176.7744140625
2311.591897088,5042.619140625,4176.4375
2311.606664448,5043.97900390625,4176.2138671875
2311.623851264,5042.76708984375,4176.2421875
2311.637923584,5043.6123046875,4177.09326171875
2311.652192512,5043.12109375,4176.05859375
2311.663673344,5043.33203125,4176.146484375
2311.678019584,5043.9287109375,4176.560546875
2311.692014592,5042.98779296875,4176.71142578125
2311.706497792,5042.94873046875,4175.767578125
2311.724996352,5043.40234375,4175.74951171875
2311.735658752,5043.73583984375,4175.9072265625
2311.749548032,5043.171875,4176.22705078125
2311.766148352,5043.32470703125,4176.46533203125
2311.778469376,5043.330078125,4176.447265625
2311.795292928,5042.7919921875,4175.453125
2311.809604864,5043.89306640625,4176.484375
2311.824297472,5043.50244140625,4176.52001953125
2311.838189824,5044.169921875,4177.15625
2311.850904576,5045.55322265625,4176.92724609375
2311.864669184,5045.28857421875,4177.74609375
2311.891815936,5045.64404296875,4177.6943359375
2311.909502976,5044.15478515625,4178.130859375
2311.923113984,5042.34033203125,4178.40625
2311.936051712,5034.3232421875,4176.2724609375
2311.95059968,4949.11328125,4159.74951171875
2311.978076928,4769.595703125,4123.7470703125
2311.991708672,4678.931640625,4104.2333984375
2312.006784512,4586.5830078125,4082.60498046875
2312.02068352,4499.02099609375,4066.9970703125
2312.063702272,4295.15478515625,4081.38525390625
2312.077612032,4241.005859375,4101.279296875
2312.091897856,4189.37353515625,4119.77587890625
2312.10920576,4139.1435546875,4141.54150390625
2312.120530176,4087.010009765625,4160.083984375
2312.135644416,4033.907470703125,4174.763671875
2312.151437312,3981.6455078125,4191.5205078125
2312.163393792,3933.393798828125,4207.58154296875
2312.178008576,3887.218017578125,4226.1962890625
2312.192140288,3839.694580078125,4240.73388671875
2312.209374976,3791.868896484375,4257.66650390625
2312.223265024,3742.290283203125,4269.8818359375
2312.238289408,3696.317626953125,4285.09130859375
2312.250009088,3650.13037109375,4298.9658203125
2312.264784128,3604.693359375,4310.4169921875
2312.278464512,3558.92138671875,4324.171875
2312.292489216,3514.131591796875,4341.98828125
2312.30870528,3468.535400390625,4355.330078125
2312.321396224,3424.052734375,4368.99462890625
2312.33730688,3380.555419921875,4378.6748046875
2312.350540544,3338.93212890625,4393.66552734375
2312.366029824,3291.829345703125,4408.939453125
2312.380373504,3248.27587890625,4419.58837890625
2312.392129792,3202.3388671875,4432.3095703125
2312.40804224,3158.3310546875,4441.01708984375
2312.42225792,3115.25244140625,4456.9716796875
2312.435949312,3069.936279296875,4473.00390625
2312.453603584,3027.322021484375,4485.21875
2312.464695552,2981.791259765625,4497.91259765625
2312.478543872,2937.63671875,4510.70263671875
2312.50137984,2892.572265625,4522.84765625
2312.509462016,2849.28857421875,4532.82763671875
2312.535953152,2760.7568359375,4560.6259765625
2312.551443456,2718.056884765625,4570.6123046875
2312.565562112,2674.4287109375,4584.47509765625
2312.579831296,2629.463134765625,4595.98388671875
2312.592138752,2585.71630859375,4609.7119140625
2312.6066496,2539.979248046875,4622.27392578125
2312.621488896,2499.888427734375,4638.82958984375
2312.636115968,2454.359130859375,4650.8427734375
2312.650270208,2411.115966796875,4662.3955078125
2312.664293376,2370.0830078125,4678.59521484375
2312.67872896,2325.297119140625,4691.03125
2312.693996544,2283.856201171875,4704.69677734375
2312.708321024,2239.75390625,4717.54736328125
2312.723120128,2198.610595703125,4731.724609375
2312.735364608,2154.640625,4742.974609375
2312.750643456,2110.799560546875,4757.216796875
2312.763870464,2069.143798828125,4770.5966796875
2312.77854208,2025.37451171875,4786.060546875
2312.793617152,1986.6773681640625,4780.04052734375
2312.80684928,1946.0096435546875,4770.9130859375
2312.821099264,1906.5504150390625,4761.783203125
2312.836610304,1867.2353515625,4760.943359375
2312.851127552,1826.60986328125,4753.8408203125
2312.863866624,1785.9202880859375,4749.30419921875
2312.878014464,1747.593505859375,4744.751953125
2312.906286592,1667.852294921875,4736.7333984375
2312.92309376,1627.917236328125,4734.6044921875
2312.935539712,1586.850830078125,4732.607421875
2312.949558016,1547.327880859375,4729.09619140625
2312.964977408,1508.9840087890625,4724.73779296875
2312.980349184,1468.654296875,4724.06494140625
2312.993554688,1428.059814453125,4719.369140625
2313.020994048,1348.936279296875,4713.64697265625
2313.037975296,1309.6829833984375,4711.33935546875
2313.050681856,1271.5560302734375,4708.771484375
2313.06596736,1231.4046630859375,4705.25439453125
2313.079542784,1192.281982421875,4700.56982421875
2313.09321728,1153.631103515625,4701.71875
2313.107282176,1113.990478515625,4695.9501953125
2313.118974208,1119.3233642578125,4709.17578125
2313.122158592,1074.3533935546875,4691.88671875
2313.136063232,1036.934326171875,4690.91357421875
2313.151026432,998.0274658203125,4688.599609375
2313.164001792,956.1563110351562,4685.43603515625
2313.171707136,1001.0615234375,4701.5869140625
2313.182764544,962.3076782226562,4698.9404296875
2313.193074944,880.28564453125,4678.94580078125
2313.207505664,842.537841796875,4677.69287109375
2313.220637952,803.1607666015625,4673.5087890625
2313.23668352,764.7418212890625,4672.84814453125
2313.25035264,726.0187377929688,4669.66552734375
2313.261753344,727.26904296875,4681.37646484375
2313.264718336,687.6107788085938,4668.4453125
2313.278508544,649.0015869140625,4665.37353515625
2313.292821248,610.369384765625,4662.10498046875
2313.306692352,571.83056640625,4661.51318359375
2313.321402112,533.99951171875,4659.1083984375
2313.335558144,495.28887939453125,4655.9248046875
2313.34882432,495.8774108886719,4661.625
2313.35314176,457.33770751953125,4651.5888671875
2313.364624896,419.3620300292969,4649.798828125
2313.38104704,380.0140380859375,4647.7158203125
2313.391627264,340.50970458984375,4646.94775390625
2313.406417152,304.33380126953125,4642.41943359375
2313.422796288,268.3845520019531,4640.9951171875
2313.436660224,229.2903594970703,4638.158203125
2313.450220544,191.56649780273438,4635.541015625
2313.461936384,189.414794921875,4640.6552734375
2313.464985344,154.16575622558594,4631.3857421875
2313.477179648,150.86900329589844,4635.1005859375
